Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,78435,737,144,881,76988,24343,1310,3440,0,12,9,3,0,9,256
Tarapacá,111336,1038,119,1157,109580,27613,784,10389,0,38,38,0,0,35,308
Antofagasta,179048,1625,299,1924,176232,30206,2005,6821,0,58,46,1,11,38,390
Atacama,112130,579,120,699,110840,46904,1233,1741,0,40,31,6,3,38,329
Coquimbo,204191,1610,299,1909,201328,57909,1669,9399,2,104,85,1,18,71,371
Valparaíso,476514,5112,1232,6344,467881,134648,2768,50207,1,173,150,2,21,156,805
Metropolitana,1910736,24275,6194,30469,1872048,366799,23689,161589,3,409,317,20,72,305,2710
O’Higgins,215396,2215,577,2792,211666,65649,1225,14800,0,59,49,0,10,38,304
Maule,338220,2771,507,3278,333258,104211,4260,10644,0,71,50,5,16,48,405
Ñuble,153066,1090,197,1287,150835,50705,1365,10180,0,52,34,2,16,33,285
Biobío,496210,4038,690,4728,488767,113150,3330,35894,0,158,118,3,37,129,831
Araucanía,286527,2271,580,2851,282242,53115,4018,11316,0,41,26,4,11,26,280
Los Ríos,143894,1146,233,1379,141640,42239,1504,6034,0,44,27,1,16,39,181
Los Lagos,238282,2145,376,2521,234459,36757,4063,16328,0,30,16,1,13,17,225
Aysén,35036,184,27,211,34643,13344,1894,1794,0,9,7,0,2,6,45
Magallanes,66539,662,106,768,65364,11024,2543,3288,0,7,3,0,4,3,75
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5045602,51498,11702,63200,4957812,1178616,57660,353864,6,1305,1006,49,250,991,7800
