Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79439,751,147,898,78111,25018,1359,3439,0,19,14,2,3,14,69
Tarapacá,113123,1053,119,1172,111566,28882,840,10389,0,17,11,1,5,14,44
Antofagasta,182394,1656,301,1957,179707,31885,2186,6818,0,44,29,1,14,24,125
Atacama,115984,594,121,715,114837,50053,1470,1741,0,45,30,9,6,40,122
Coquimbo,209610,1638,302,1940,206829,61774,1940,9402,0,54,45,4,5,42,140
Valparaíso,487947,5209,1234,6443,479169,142630,3112,50212,1,185,131,13,41,125,484
Metropolitana,1948155,24583,6207,30790,1908746,387434,26491,161604,1,712,511,32,169,474,1825
O’Higgins,219507,2240,577,2817,215698,68371,1389,14800,0,73,62,3,8,62,208
Maule,344271,2823,509,3332,339112,107852,4468,10643,0,112,82,1,29,67,281
Ñuble,156812,1119,200,1319,154536,53524,1631,10182,0,61,48,2,11,55,177
Biobío,506203,4110,695,4805,498701,119638,3959,35895,0,203,128,7,68,141,480
Araucanía,291629,2323,583,2906,287146,55952,4256,11319,0,81,47,9,25,47,204
Los Ríos,146660,1165,235,1400,144295,44577,1703,6034,0,57,45,5,7,52,157
Los Lagos,241028,2185,379,2564,237063,37869,4222,16329,0,60,34,6,20,31,161
Aysén,35941,193,27,220,35534,13933,2190,1794,0,10,7,1,2,9,30
Magallanes,67275,667,106,773,66091,11471,2704,3289,0,8,6,2,0,3,24
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5146020,52309,11744,64053,5057182,1240863,63920,353890,2,1741,1230,98,413,1200,4531
