Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80273,736,113,849,78814,25615,1421,3438,0,5,3,2,0,3,8
Tarapacá,114804,1041,99,1140,113111,30124,934,10389,0,4,4,0,0,4,6
Antofagasta,186412,1654,189,1843,183518,34129,2465,6818,0,2,1,0,1,2,2
Atacama,120853,600,98,698,119602,54013,1960,1742,1,5,0,3,2,3,6
Coquimbo,214358,1646,240,1886,211242,65621,2447,9400,0,1,0,0,1,0,2
Valparaíso,504593,5256,1013,6269,494903,154913,3754,50213,0,7,6,0,1,7,8
Metropolitana,2006216,24837,4549,29386,1963871,422188,31565,161610,1,9,4,1,4,5,19
O’Higgins,227153,2261,433,2694,223002,73920,1684,14808,0,0,0,0,0,0,0
Maule,352411,2826,416,3242,346617,112972,4776,10639,0,1,1,0,0,1,1
Ñuble,162163,1124,160,1284,159583,57987,2082,10180,0,2,1,0,1,1,4
Biobío,519611,4091,567,4658,511367,128230,4873,35888,0,0,0,0,0,0,1
Araucanía,297808,2367,471,2838,292615,59922,4734,11316,0,0,0,0,0,0,0
Los Ríos,150125,1189,211,1400,147497,47563,1911,6034,0,0,0,0,0,0,0
Los Lagos,245570,2209,269,2478,241092,40223,4480,16327,0,2,2,0,0,2,1
Aysén,37346,195,24,219,36905,14904,2686,1794,0,0,0,0,0,0,0
Magallanes,68821,649,57,706,67459,12436,3152,3288,0,0,0,0,0,0,1
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5288559,52681,8910,61591,5191239,1334760,74924,353884,2,38,22,6,10,28,59
