Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79256,749,147,896,78001,24887,1349,3439,0,11,5,4,2,6,19
Tarapacá,112900,1051,119,1170,111355,28721,827,10389,0,28,18,1,9,17,51
Antofagasta,181887,1649,301,1950,179249,31611,2159,6819,0,45,25,5,15,20,115
Atacama,115359,592,121,713,114176,49533,1422,1741,0,53,32,18,3,42,177
Coquimbo,208726,1627,302,1929,205926,61065,1880,9403,0,83,56,4,23,53,207
Valparaíso,485396,5189,1234,6423,476805,140803,3031,50208,0,202,149,4,49,138,443
Metropolitana,1939000,24519,6206,30725,1900353,381906,25742,161600,5,694,450,41,203,404,1574
O’Higgins,218467,2234,577,2811,214728,67578,1342,14798,0,92,72,6,14,65,198
Maule,342939,2807,508,3315,337902,107057,4407,10644,0,89,68,8,13,65,258
Ñuble,155929,1113,199,1312,153643,52762,1547,10182,0,99,64,7,28,82,233
Biobío,503623,4088,692,4780,496229,117818,3790,35895,0,219,154,10,55,174,506
Araucanía,290520,2303,583,2886,286052,55310,4193,11318,0,109,62,12,35,51,274
Los Ríos,145888,1160,234,1394,143578,43918,1640,6034,0,68,57,5,6,57,150
Los Lagos,240258,2176,378,2554,236355,37531,4175,16328,0,69,25,9,35,26,160
Aysén,35662,190,27,217,35258,13762,2057,1794,0,25,16,5,4,16,34
Magallanes,67155,667,106,773,65983,11406,2679,3288,0,15,11,1,3,11,29
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5123007,52114,11736,63850,5035634,1225668,62240,353880,5,1901,1264,140,497,1227,4428
