Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79167,747,147,894,77912,24833,1344,3439,0,5,4,1,0,4,31
Tarapacá,112714,1046,119,1165,111188,28601,816,10389,0,11,10,0,1,9,51
Antofagasta,181388,1639,301,1940,178796,31354,2125,6820,0,29,22,2,5,20,103
Atacama,114758,591,121,712,113565,49029,1382,1741,0,40,31,5,4,34,199
Coquimbo,207855,1625,302,1927,205040,60420,1839,9402,0,76,71,2,3,69,259
Valparaíso,483570,5167,1234,6401,475048,139460,2970,50209,0,137,111,2,24,116,482
Metropolitana,1933104,24468,6205,30673,1894864,378463,25303,161596,1,363,261,16,86,257,1519
O’Higgins,217751,2232,577,2809,214066,67096,1309,14798,0,37,25,1,11,24,189
Maule,341840,2790,507,3297,336813,106358,4366,10643,0,103,74,6,23,66,333
Ñuble,155173,1106,198,1304,152966,52151,1491,10182,0,62,47,2,13,49,191
Biobío,501970,4074,692,4766,494713,116670,3696,35895,0,134,105,2,27,109,454
Araucanía,289520,2293,582,2875,285164,54742,4129,11317,0,58,43,0,15,42,233
Los Ríos,145370,1157,234,1391,143119,43478,1602,6034,0,34,29,1,4,32,123
Los Lagos,239756,2168,378,2546,235927,37318,4155,16328,0,20,12,0,8,11,134
Aysén,35458,189,27,216,35056,13620,1956,1794,0,10,7,0,3,5,38
Magallanes,67027,665,106,771,65878,11321,2646,3289,0,5,4,0,1,2,20
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5106463,51957,11732,63689,5020156,1214914,61129,353876,1,1124,856,40,228,849,4359
