Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80218,736,113,849,78797,25574,1418,3438,0,0,0,0,0,0,1
Tarapacá,114761,1041,99,1140,113084,30090,934,10389,0,7,4,1,2,4,14
Antofagasta,186378,1652,189,1841,183535,34111,2462,6818,0,1,1,0,0,1,5
Atacama,120824,600,98,698,119605,53995,1958,1742,0,1,0,0,1,1,6
Coquimbo,214327,1645,240,1885,211286,65603,2447,9400,0,3,1,1,1,2,5
Valparaíso,504524,5249,1013,6262,495082,154879,3753,50211,0,2,1,0,1,2,8
Metropolitana,2006026,24825,4546,29371,1964531,422111,31549,161607,0,14,6,0,8,6,33
O’Higgins,227145,2260,433,2693,223099,73916,1684,14808,0,3,0,0,3,1,3
Maule,352408,2826,416,3242,346768,112969,4776,10641,0,1,0,0,1,0,2
Ñuble,162125,1124,160,1284,159625,57951,2074,10181,0,5,5,0,0,5,8
Biobío,519568,4089,567,4656,511527,128223,4871,35888,0,6,1,3,2,1,7
Araucanía,297800,2364,471,2835,292775,59918,4732,11314,0,0,0,0,0,0,3
Los Ríos,150110,1189,210,1399,147553,47563,1910,6033,0,0,0,0,0,0,0
Los Lagos,245554,2209,269,2478,241188,40219,4472,16327,0,0,0,0,0,0,0
Aysén,37343,195,24,219,36916,14902,2686,1795,1,0,0,0,0,0,0
Magallanes,68810,649,57,706,67472,12433,3149,3288,0,0,0,0,0,0,2
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5287963,52653,8906,61559,5192884,1334457,74875,353880,1,43,19,5,19,23,97
