Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80164,732,113,845,78796,25531,1407,3439,0,5,4,1,0,3,12
Tarapacá,114526,1036,99,1135,112903,29918,926,10389,0,13,9,1,3,9,28
Antofagasta,186215,1650,189,1839,183487,34056,2449,6818,0,7,4,1,2,2,20
Atacama,120419,594,98,692,119244,53692,1913,1741,0,27,13,4,10,24,55
Coquimbo,213902,1637,240,1877,210991,65294,2270,9400,0,19,19,0,0,17,36
Valparaíso,503751,5214,1012,6226,494727,154360,3723,50206,0,58,44,2,12,48,111
Metropolitana,2004180,24738,4540,29278,1964098,421233,31335,161598,0,149,91,14,44,94,295
O’Higgins,226961,2254,433,2687,223064,73814,1677,14808,0,14,9,4,1,12,39
Maule,352198,2815,415,3230,346858,112869,4765,10637,0,20,7,3,10,8,37
Ñuble,161941,1116,160,1276,159595,57791,2063,10179,0,12,12,0,0,12,39
Biobío,519303,4080,566,4646,511664,128076,4849,35887,0,30,17,0,13,17,68
Araucanía,297661,2357,469,2826,292924,59869,4712,11314,0,19,9,2,8,10,40
Los Ríos,150079,1186,209,1395,147657,47541,1905,6033,0,4,3,0,1,3,5
Los Lagos,245487,2207,269,2476,241343,40199,4457,16328,0,6,5,0,1,5,10
Aysén,37312,194,24,218,36906,14875,2668,1794,0,1,1,0,0,1,1
Magallanes,68747,648,57,705,67483,12396,3132,3288,0,5,3,1,1,5,11
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5282888,52458,8894,61352,5191781,1331514,74251,353859,0,389,250,33,106,270,807
