Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,56866,673,140,813,55741,12453,548,3440,0,53,34,15,4,28,225
Tarapacá,81338,974,118,1092,79878,10351,338,10395,0,74,30,18,26,15,292
Antofagasta,128753,1489,287,1776,125743,12116,771,6823,0,247,98,77,72,62,1107
Atacama,70782,480,113,593,68966,18907,323,1746,0,287,120,57,110,190,1210
Coquimbo,135655,1399,292,1691,131733,24318,489,9388,1,543,305,159,79,257,2149
Valparaíso,339724,4462,1213,5675,327874,72156,1144,50217,1,1561,837,190,534,589,6243
Metropolitana,1501725,22402,6087,28489,1450684,229910,11643,161567,6,5112,2885,541,1686,1529,22835
O’Higgins,159640,1970,564,2534,155067,36610,575,14808,0,559,343,148,68,277,2042
Maule,252227,2445,499,2944,246580,67213,1111,10642,1,561,393,67,101,206,2443
Ñuble,105857,928,191,1119,103586,27089,451,10181,2,260,112,24,124,103,999
Biobío,368804,3630,678,4308,360847,61850,1382,35900,1,771,368,172,231,214,3165
Araucanía,221295,2017,571,2588,217645,36023,1109,11312,0,263,138,27,98,59,823
Los Ríos,108613,1001,228,1229,106661,22318,579,6035,0,137,59,19,59,47,540
Los Lagos,198169,1960,372,2332,194981,24995,2797,16326,0,132,64,43,25,32,503
Aysén,25703,158,27,185,25298,7891,731,1796,0,42,31,7,4,27,165
Magallanes,53776,603,103,706,52657,6025,1286,3293,0,65,35,2,28,21,300
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3808970,46591,11485,58076,3703983,670225,25277,353869,12,10667,5852,1566,3249,3656,45041
