Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80129,731,113,844,78776,25505,1405,3439,0,1,0,0,1,1,6
Tarapacá,114407,1035,99,1134,112795,29827,923,10389,0,15,14,0,1,14,32
Antofagasta,186126,1649,189,1838,183413,34015,2440,6818,0,9,7,1,1,8,25
Atacama,120215,591,98,689,119005,53536,1900,1741,0,11,10,0,1,10,99
Coquimbo,213731,1631,240,1871,210852,65157,2230,9399,0,20,15,0,5,16,40
Valparaíso,503289,5203,1011,6214,494293,154027,3697,50205,0,52,41,0,11,45,159
Metropolitana,2002941,24709,4539,29248,1962925,420557,31191,161600,2,155,103,13,39,105,533
O’Higgins,226811,2247,433,2680,222936,73713,1669,14808,0,15,12,0,3,11,57
Maule,352042,2811,415,3226,346715,112806,4761,10637,1,18,12,0,6,12,73
Ñuble,161797,1115,160,1275,159467,57670,2052,10179,0,15,11,0,4,11,51
Biobío,519047,4077,566,4643,511427,127924,4825,35888,0,28,20,0,8,21,105
Araucanía,297539,2354,469,2823,292843,59799,4703,11314,0,14,6,1,7,6,53
Los Ríos,150057,1185,209,1394,147665,47522,1902,6033,0,1,1,0,0,1,5
Los Lagos,245447,2205,269,2474,241339,40182,4455,16328,0,1,1,0,0,1,10
Aysén,37294,193,24,217,36888,14863,2658,1794,0,2,2,0,0,1,4
Magallanes,68717,647,57,704,67466,12372,3128,3288,0,0,0,0,0,0,10
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5279631,52383,8892,61275,5188846,1329475,73939,353860,3,357,255,15,87,263,1262
