Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,54290,662,140,802,53194,11006,474,3443,1,40,25,12,3,21,271
Tarapacá,78451,957,117,1074,77122,9393,310,10393,0,34,19,7,8,10,253
Antofagasta,119423,1448,281,1729,116825,9291,516,6820,1,107,62,38,7,38,877
Atacama,63353,448,113,561,61975,14779,235,1744,0,81,52,19,10,53,852
Coquimbo,120320,1324,286,1610,116982,17501,400,9391,1,251,202,26,23,76,1777
Valparaíso,291157,4224,1197,5421,282236,54032,868,50202,2,475,350,35,90,243,3986
Metropolitana,1302508,21736,6021,27757,1263385,180586,8603,161554,11,1334,894,112,328,515,13377
O’Higgins,143156,1876,557,2433,138536,29207,455,14804,1,303,257,24,22,140,2396
Maule,228483,2254,495,2749,221589,56934,638,10647,4,470,393,53,24,216,4214
Ñuble,95490,855,189,1044,92529,22278,363,10177,2,230,182,15,33,97,1923
Biobío,337077,3419,668,4087,326323,52105,1155,35959,3,797,569,72,156,207,6656
Araucanía,207921,1889,568,2457,202800,32955,894,11316,1,344,188,19,137,94,2761
Los Ríos,102958,937,224,1161,100461,19699,479,6034,0,167,96,8,63,75,1326
Los Lagos,188271,1866,362,2228,183503,22606,777,16329,1,297,207,23,67,44,2477
Aysén,23965,143,26,169,23343,6893,633,1786,0,57,31,23,3,42,437
Magallanes,49674,589,103,692,48424,4666,900,3296,0,58,40,1,17,17,506
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3406540,44627,11349,55976,3309269,543931,17700,353895,28,5045,3567,487,991,1888,44089
