Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,58605,675,141,816,57054,13398,593,3440,0,100,62,37,1,63,640
Tarapacá,82870,974,118,1092,81131,11021,365,10395,0,83,53,24,6,52,544
Antofagasta,133808,1491,287,1778,130292,13698,863,6822,0,193,117,55,21,71,1586
Atacama,76229,487,114,601,73911,22360,385,1747,0,195,89,16,90,158,1684
Coquimbo,146124,1412,293,1705,141528,28957,569,9388,0,413,278,102,33,188,2790
Valparaíso,363975,4519,1217,5736,352835,80734,1313,50213,2,716,477,41,198,303,5377
Metropolitana,1570743,22592,6109,28701,1527457,247574,12886,161553,5,1524,874,159,491,555,14463
O’Higgins,167504,1985,566,2551,162869,40418,637,14805,1,323,245,25,53,154,2038
Maule,260176,2461,499,2960,254998,70329,1366,10643,0,256,213,23,20,95,1890
Ñuble,109986,931,192,1123,107568,29031,496,10183,0,152,113,12,27,81,1116
Biobío,382906,3655,679,4334,373649,66196,1535,35904,1,479,326,77,76,193,4342
Araucanía,226290,2021,571,2592,222072,37054,1177,11313,0,274,139,17,118,51,1327
Los Ríos,111516,1002,228,1230,109203,23360,634,6035,0,105,64,6,35,48,865
Los Lagos,201012,1967,372,2339,197520,25642,2824,16326,0,97,50,25,22,22,751
Aysén,26578,160,27,187,26113,8386,797,1795,0,25,17,1,7,16,218
Magallanes,54926,608,104,712,53753,6369,1346,3293,0,46,23,1,22,19,333
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3973291,46940,11519,58459,3871995,724527,27786,353855,9,4981,3140,621,1220,2069,39964
