Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,55264,668,140,808,54346,11584,491,3439,0,5,3,2,0,3,69
Tarapacá,79383,968,118,1086,78193,9655,321,10393,0,11,8,3,0,3,76
Antofagasta,122298,1464,285,1749,120334,10086,620,6824,1,30,8,10,12,2,180
Atacama,65615,469,113,582,64881,15901,262,1743,0,21,15,3,3,19,174
Coquimbo,125707,1373,288,1661,123762,19579,436,9382,0,51,36,8,7,20,292
Valparaíso,304171,4352,1201,5553,298066,58775,937,50206,4,136,87,13,36,65,920
Metropolitana,1350392,22110,6056,28166,1319950,191590,9283,161554,4,456,295,41,120,204,3713
O’Higgins,149186,1936,561,2497,146490,31719,489,14801,0,46,39,2,5,20,351
Maule,238118,2386,498,2884,234710,60997,738,10643,0,80,75,4,1,41,498
Ñuble,99635,904,189,1093,98266,23971,386,10179,0,41,34,2,5,23,234
Biobío,351456,3573,674,4247,346319,56703,1228,35957,0,109,89,4,16,31,735
Araucanía,215087,1980,570,2550,212217,34601,996,11319,0,56,22,1,33,12,331
Los Ríos,105707,983,228,1211,104324,20982,530,6035,0,19,13,1,5,11,122
Los Lagos,194552,1936,366,2302,191931,24231,2352,16331,0,18,6,2,10,4,155
Aysén,24854,156,27,183,24595,7395,677,1794,0,9,6,3,0,5,50
Magallanes,51181,598,103,701,50304,5119,1016,3294,0,14,8,0,6,4,106
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3532649,45856,11419,57275,3468730,582888,20762,353894,9,1102,744,99,259,467,8006
