Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,72300,717,144,861,71122,20701,1137,3441,0,20,15,4,1,14,118
Tarapacá,102627,1020,119,1139,101113,21642,602,10391,0,20,10,8,2,8,183
Antofagasta,165215,1586,297,1883,162661,24750,1481,6822,1,65,41,17,7,23,359
Atacama,101201,562,117,679,100062,38509,803,1746,0,27,15,4,8,18,317
Coquimbo,186527,1534,297,1831,183741,47410,1059,9391,0,129,76,14,39,42,624
Valparaíso,428490,4865,1225,6090,420053,107312,1920,50202,0,240,148,13,79,116,1628
Metropolitana,1747605,23482,6166,29648,1709793,296635,17342,161583,5,900,491,131,278,258,5447
O’Higgins,197113,2106,573,2679,193225,55555,941,14799,1,148,100,6,42,50,881
Maule,308875,2619,504,3123,303469,89923,3503,10645,2,246,199,36,11,84,1519
Ñuble,133636,1002,194,1196,131225,40651,816,10181,0,152,96,9,47,39,822
Biobío,451782,3855,685,4540,443689,91716,2366,35902,1,398,236,67,95,151,2391
Araucanía,265034,2148,576,2724,260778,46472,1977,11311,0,155,73,24,58,28,845
Los Ríos,130950,1083,231,1314,128761,33333,1023,6035,1,70,37,4,29,37,463
Los Lagos,225350,2055,374,2429,221794,32047,3602,16331,0,85,47,28,10,12,397
Aysén,31560,173,27,200,31171,11191,1302,1794,0,18,11,1,6,10,100
Magallanes,62046,642,105,747,60951,8861,1886,3290,0,19,13,0,6,9,127
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4610353,49449,11636,61085,4523649,966708,41760,353864,11,2692,1608,366,718,899,16221
