Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,57583,673,140,813,56135,12822,559,3440,0,154,42,103,9,94,544
Tarapacá,81971,974,118,1092,80390,10614,352,10395,0,83,47,25,11,34,400
Antofagasta,131035,1490,287,1777,127588,12806,820,6823,0,293,118,148,27,121,1530
Atacama,73367,484,114,598,71053,20445,354,1746,0,321,123,47,151,189,1692
Coquimbo,140573,1406,292,1698,135750,26524,521,9390,2,715,426,195,94,296,3034
Valparaíso,352561,4492,1214,5706,339599,76564,1223,50210,0,1561,829,161,571,583,7284
Metropolitana,1540619,22488,6096,28584,1490622,239585,12323,161561,4,4234,2133,517,1584,1085,21499
O’Higgins,163516,1976,565,2541,158540,38484,599,14807,2,479,291,108,80,234,2420
Maule,256171,2454,499,2953,250577,68719,1248,10642,2,479,349,93,37,197,2343
Ñuble,107793,930,192,1122,105372,27936,474,10182,1,309,164,34,111,92,1132
Biobío,375243,3641,678,4319,366249,63743,1447,35907,4,865,414,227,224,287,4133
Araucanía,223424,2019,571,2590,219376,36465,1140,11315,0,365,186,47,132,93,1187
Los Ríos,109916,1001,228,1229,107647,22781,601,6035,1,188,75,38,75,81,841
Los Lagos,199459,1961,372,2333,196012,25299,2807,16325,0,187,102,56,29,62,735
Aysén,26119,159,27,186,25606,8131,753,1795,0,52,30,13,9,28,269
Magallanes,54333,605,103,708,53163,6198,1316,3294,0,70,33,6,31,23,340
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3893726,46753,11498,58251,3783721,697116,26537,353867,16,10355,5362,1818,3175,3499,49383
