Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,78680,739,144,883,77265,24503,1316,3440,0,71,55,9,7,49,224
Tarapacá,111767,1040,119,1159,109934,27952,788,10389,0,168,102,10,56,125,385
Antofagasta,179647,1628,300,1928,176680,30522,2038,6820,0,227,117,16,94,98,541
Atacama,112675,581,120,701,111207,47370,1244,1741,0,188,98,26,64,159,507
Coquimbo,204932,1614,299,1913,201825,58445,1697,9399,0,317,236,48,33,195,615
Valparaíso,477863,5127,1232,6359,468883,135655,2817,50206,0,521,384,18,119,362,1152
Metropolitana,1915457,24317,6194,30511,1875376,369300,24000,161588,1,1970,1155,97,718,977,4103
O’Higgins,215863,2217,577,2794,212034,65938,1231,14800,0,160,123,18,19,101,403
Maule,338865,2774,507,3281,333732,104641,4276,10644,0,295,227,14,54,212,576
Ñuble,153444,1092,197,1289,151163,50975,1389,10181,0,146,95,5,46,101,335
Biobío,497415,4046,691,4737,489745,113892,3404,35894,0,473,294,18,161,280,1058
Araucanía,287023,2275,581,2856,282599,53400,4036,11316,0,247,143,42,62,121,419
Los Ríos,144209,1148,233,1381,141866,42506,1523,6034,0,119,83,9,27,96,270
Los Lagos,238595,2149,376,2525,234713,36880,4079,16328,0,132,55,18,59,54,284
Aysén,35162,186,27,213,34747,13430,1948,1794,0,23,12,3,8,13,67
Magallanes,66676,662,106,768,65467,11123,2577,3288,0,52,24,17,11,38,109
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5058315,51595,11705,63300,4967277,1186532,58363,353862,1,5109,3203,368,1538,2981,11048
