Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80216,736,113,849,78796,25574,1418,3438,0,0,0,0,0,0,3
Tarapacá,114742,1041,99,1140,113078,30075,934,10389,0,2,1,1,0,1,6
Antofagasta,186362,1652,189,1841,183534,34107,2460,6818,0,4,3,1,0,1,7
Atacama,120816,600,98,698,119609,53987,1958,1742,0,2,0,2,0,1,7
Coquimbo,214320,1645,240,1885,211308,65597,2447,9400,0,0,0,0,0,0,1
Valparaíso,504498,5247,1012,6259,495121,154864,3751,50209,0,1,0,0,1,0,10
Metropolitana,2005969,24816,4545,29361,1964670,422091,31544,161605,0,8,4,1,3,4,33
O’Higgins,227141,2259,433,2692,223124,73914,1683,14808,0,0,0,0,0,0,2
Maule,352403,2826,416,3242,346796,112964,4776,10641,0,2,2,0,0,2,8
Ñuble,162112,1124,160,1284,159630,57939,2073,10181,0,1,1,0,0,1,3
Biobío,519559,4089,566,4655,511564,128221,4871,35888,0,0,0,0,0,0,1
Araucanía,297795,2364,470,2834,292811,59918,4732,11314,0,1,1,0,0,1,2
Los Ríos,150110,1189,210,1399,147571,47563,1910,6033,0,0,0,0,0,0,0
Los Lagos,245548,2209,269,2478,241201,40218,4468,16327,0,1,0,0,1,0,1
Aysén,37343,195,24,219,36917,14902,2686,1794,0,0,0,0,0,0,1
Magallanes,68805,649,57,706,67477,12432,3147,3288,0,0,0,0,0,0,1
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5287781,52641,8902,61543,5193248,1334366,74858,353875,0,22,12,5,5,11,86
