Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80210,736,113,849,78800,25568,1416,3438,0,0,0,0,0,0,1
Tarapacá,114730,1041,99,1140,113071,30066,933,10389,0,2,1,0,1,2,9
Antofagasta,186349,1652,189,1841,183545,34103,2459,6818,0,1,1,0,0,0,2
Atacama,120803,600,98,698,119594,53976,1957,1742,0,0,0,0,0,0,15
Coquimbo,214315,1645,240,1885,211320,65593,2445,9401,0,1,1,0,0,1,2
Valparaíso,504473,5243,1012,6255,495148,154845,3750,50210,0,6,3,0,3,3,18
Metropolitana,2005893,24810,4543,29353,1964769,422061,31533,161611,0,23,11,2,10,11,60
O’Higgins,227138,2257,433,2690,223143,73913,1683,14809,0,1,0,0,1,0,4
Maule,352392,2825,416,3241,346840,112956,4775,10640,0,2,2,0,0,2,7
Ñuble,162107,1124,160,1284,159634,57934,2073,10180,0,9,9,0,0,9,17
Biobío,519555,4089,566,4655,511609,128219,4870,35889,0,0,0,0,0,0,2
Araucanía,297792,2364,470,2834,292838,59916,4732,11314,0,0,0,0,0,0,2
Los Ríos,150110,1189,210,1399,147585,47563,1910,6033,0,0,0,0,0,0,0
Los Lagos,245545,2209,269,2478,241230,40216,4466,16327,0,0,0,0,0,0,3
Aysén,37342,195,24,219,36919,14902,2686,1794,0,0,0,0,0,0,0
Magallanes,68800,649,57,706,67478,12429,3146,3288,0,0,0,0,0,0,3
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5287596,52628,8900,61528,5193564,1334260,74834,353883,0,45,28,2,15,28,145
