Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,54250,662,140,802,53095,10985,474,3443,1,25,14,9,2,11,330
Tarapacá,78412,957,117,1074,77024,9382,309,10393,0,50,24,16,10,8,312
Antofagasta,119314,1448,281,1729,116549,9253,514,6819,0,129,61,44,24,28,1044
Atacama,63273,448,113,561,61650,14726,234,1744,1,134,62,28,44,47,1097
Coquimbo,120065,1324,286,1610,116332,17425,399,9391,1,361,226,63,72,89,2172
Valparaíso,290679,4224,1197,5421,280672,53789,865,50201,2,750,480,82,188,255,5073
Metropolitana,1300866,21725,6021,27746,1258563,180072,8591,161552,8,2233,1222,257,754,550,16572
O’Higgins,142854,1876,557,2433,137651,29067,454,14804,1,357,274,28,55,115,2979
Maule,228006,2254,495,2749,219950,56716,631,10647,5,795,466,119,210,212,5376
Ñuble,95260,855,189,1044,91904,22182,362,10175,1,389,266,27,96,110,2318
Biobío,336270,3419,668,4087,323945,51898,1151,35958,3,949,591,108,250,251,8227
Araucanía,207565,1889,568,2457,201707,32862,895,11316,1,660,279,51,330,100,3498
Los Ríos,102790,937,224,1161,99969,19624,476,6034,0,222,100,41,81,62,1650
Los Lagos,187974,1866,362,2228,182482,22563,777,16329,3,366,140,75,151,73,3201
Aysén,23908,143,26,169,23135,6851,633,1786,0,75,29,43,3,30,588
Magallanes,49616,589,103,692,48206,4649,899,3296,0,60,39,3,18,17,666
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3401145,44616,11349,55965,3292876,542044,17664,353888,27,7555,4273,994,2288,1958,55103
