Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,65718,684,142,826,63403,17167,878,3441,1,146,65,74,7,93,1355
Tarapacá,91799,986,118,1104,89014,15894,501,10396,1,230,122,60,48,110,1551
Antofagasta,150686,1531,292,1823,145667,19501,1162,6822,0,442,235,116,91,150,2992
Atacama,90215,527,116,643,87397,31398,602,1746,0,289,111,36,142,144,2112
Coquimbo,166022,1466,296,1762,161027,38060,770,9394,2,536,267,169,100,181,3048
Valparaíso,394018,4694,1222,5916,384239,92466,1589,50206,2,541,294,40,207,207,3569
Metropolitana,1650285,23033,6143,29176,1610108,267707,14688,161560,7,1642,771,203,668,389,9910
O’Higgins,180610,2044,571,2615,176051,47568,758,14800,1,269,179,18,72,129,1802
Maule,275560,2515,504,3019,269689,76661,1912,10641,1,385,279,93,13,125,2372
Ñuble,118361,955,194,1149,115857,33265,614,10184,1,232,193,16,23,101,1101
Biobío,409385,3724,684,4408,400202,75523,1868,35903,0,646,381,99,166,216,3974
Araucanía,240227,2060,574,2634,235204,40474,1476,11312,0,427,166,51,210,93,1957
Los Ríos,118279,1032,229,1261,115584,26677,760,6035,0,197,116,12,69,90,1149
Los Lagos,209743,1995,374,2369,205529,27905,3087,16326,0,210,107,44,59,38,1314
Aysén,28567,161,27,188,28070,9389,975,1795,0,30,13,8,9,14,240
Magallanes,58530,623,104,727,57195,7552,1564,3292,1,64,30,2,32,17,442
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,4248048,48030,11592,59622,4144278,827207,33204,353853,17,6286,3329,1041,1916,2097,38888
