Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79233,748,147,895,77973,24872,1346,3439,0,12,3,5,4,6,30
Tarapacá,112822,1050,119,1169,111281,28680,821,10389,0,13,10,0,3,9,54
Antofagasta,181722,1645,301,1946,179032,31522,2144,6819,0,61,39,0,22,31,177
Atacama,115150,591,121,712,113942,49356,1411,1741,0,48,27,7,14,40,205
Coquimbo,208423,1625,302,1927,205585,60825,1868,9403,1,91,70,8,13,62,258
Valparaíso,484747,5186,1234,6420,476051,140323,3012,50210,2,174,126,6,42,127,584
Metropolitana,1936748,24499,6206,30705,1898060,380551,25579,161595,0,527,339,36,152,324,1738
O’Higgins,218183,2234,577,2811,214453,67378,1326,14798,0,84,64,8,12,48,206
Maule,342582,2796,507,3303,337469,106820,4393,10644,0,123,91,4,28,82,366
Ñuble,155616,1111,199,1310,153373,52500,1516,10182,0,70,49,2,19,54,204
Biobío,502942,4082,692,4774,495561,117319,3748,35895,0,168,99,16,53,114,524
Araucanía,290152,2300,583,2883,285681,55098,4165,11318,0,111,71,14,26,60,294
Los Ríos,145674,1159,234,1393,143370,43737,1621,6034,0,56,42,4,10,49,153
Los Lagos,240044,2174,378,2552,236164,37434,4170,16328,0,49,20,4,25,18,156
Aysén,35578,190,27,217,35184,13710,2018,1794,0,6,6,0,0,4,27
Magallanes,67110,666,106,772,65932,11380,2673,3289,0,12,8,0,4,5,38
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5116768,52056,11735,63791,5029152,1221505,61811,353878,3,1605,1064,114,427,1033,5014
