Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,55622,671,140,811,54618,11838,503,3439,0,39,31,5,3,33,131
Tarapacá,79814,968,118,1086,78550,9814,327,10394,0,18,6,5,7,6,129
Antofagasta,123479,1476,286,1762,121282,10474,664,6822,1,66,31,19,16,16,362
Atacama,66341,472,113,585,65592,16286,274,1744,0,44,24,13,7,25,171
Coquimbo,127497,1383,289,1672,125397,20368,446,9381,1,109,71,27,11,46,403
Valparaíso,309591,4402,1203,5605,302709,60952,965,50210,2,350,173,42,135,146,1543
Metropolitana,1374344,22226,6064,28290,1339926,197253,9662,161559,4,1573,793,163,617,339,7173
O’Higgins,150795,1958,562,2520,147961,32441,495,14802,0,95,61,19,15,56,411
Maule,240611,2420,498,2918,236992,62218,793,10641,0,123,92,14,17,59,602
Ñuble,100857,919,189,1108,99338,24602,403,10181,2,74,52,6,16,27,334
Biobío,354653,3604,675,4279,349282,57751,1256,35905,1,154,89,25,40,36,823
Araucanía,216685,2004,570,2574,213651,34983,1022,11316,0,94,53,8,33,17,370
Los Ríos,106296,994,228,1222,104804,21278,540,6035,0,30,19,4,7,16,168
Los Lagos,195566,1948,368,2316,192893,24457,2742,16329,1,31,13,10,8,8,127
Aysén,25129,157,27,184,24834,7560,693,1795,0,13,7,6,0,9,70
Magallanes,52026,600,103,703,51064,5369,1184,3294,0,45,24,7,14,19,176
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3579349,46202,11435,57637,3508935,597644,21969,353847,12,2858,1539,373,946,858,12993
