Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,56297,672,140,812,55244,12213,528,3440,0,17,9,8,0,9,160
Tarapacá,80628,972,118,1090,79262,10094,333,10395,0,27,11,13,3,13,208
Antofagasta,126195,1483,286,1769,123700,11318,728,6825,0,78,46,25,7,23,618
Atacama,68095,478,113,591,66982,17368,298,1745,0,91,41,41,9,60,519
Coquimbo,131216,1391,291,1682,128541,22177,466,9384,1,117,83,27,7,55,935
Valparaíso,324995,4430,1209,5639,315748,66844,1055,50219,4,463,291,63,109,244,3745
Metropolitana,1445925,22325,6078,28403,1401041,215577,10728,161572,4,1868,1147,184,537,773,17036
O’Higgins,155282,1966,563,2529,151633,34427,532,14806,1,154,123,8,23,65,1151
Maule,246844,2435,499,2934,242321,64915,963,10643,1,167,157,8,2,92,1391
Ñuble,103447,927,191,1118,101715,25934,431,10179,0,60,49,6,5,51,489
Biobío,362021,3619,676,4295,355492,59843,1314,35905,4,206,152,21,33,70,1822
Araucanía,219379,2012,570,2582,216202,35531,1083,11315,1,66,31,4,31,13,420
Los Ríos,107379,1000,228,1228,105738,21750,552,6037,0,35,27,0,8,26,267
Los Lagos,196794,1956,371,2327,193933,24705,2784,16329,0,23,9,8,6,2,225
Aysén,25378,158,27,185,25105,7708,714,1796,0,7,2,3,2,4,39
Magallanes,53023,603,103,706,52018,5752,1240,3293,0,27,19,0,8,16,197
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3702941,46427,11465,57892,3614717,636156,23749,353883,16,3406,2197,419,790,1516,29222
