Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,61309,676,142,818,59492,14879,696,3440,0,106,62,41,3,51,887
Tarapacá,86029,977,118,1095,83632,12756,416,10394,0,185,104,68,13,94,1188
Antofagasta,139842,1499,287,1786,135677,15717,964,6825,4,262,179,48,35,141,2201
Atacama,82291,497,115,612,79465,26334,476,1744,0,271,99,27,145,208,2172
Coquimbo,155168,1432,293,1725,150668,33022,652,9390,1,330,238,72,20,132,2648
Valparaíso,378345,4591,1219,5810,369013,86137,1425,50206,1,429,285,28,116,201,3403
Metropolitana,1609449,22776,6125,28901,1570220,257318,13685,161556,11,1130,537,134,459,315,9835
O’Higgins,173517,2014,568,2582,169219,43646,684,14802,0,180,132,8,40,95,1637
Maule,266201,2483,499,2982,261270,72722,1542,10646,2,200,178,20,2,81,1559
Ñuble,113621,935,192,1127,111353,30840,539,10184,1,138,108,7,23,49,923
Biobío,394686,3674,680,4354,386064,70225,1671,35901,1,430,309,56,65,193,3600
Araucanía,231976,2029,572,2601,227539,38411,1270,11311,0,208,88,10,110,58,1478
Los Ríos,114227,1005,228,1233,111979,24568,695,6034,0,126,76,10,40,68,770
Los Lagos,204569,1974,373,2347,200750,26482,2932,16327,0,121,60,21,40,30,1006
Aysén,27381,160,27,187,26913,8801,868,1795,0,19,14,1,4,10,218
Magallanes,56442,612,104,716,55066,6855,1419,3292,0,104,46,2,56,30,522
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,4095096,47334,11544,58878,3998362,768713,29934,353847,21,4239,2515,553,1171,1756,34047
