Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80067,731,113,844,78709,25458,1400,3439,0,9,6,2,1,8,28
Tarapacá,114237,1034,99,1133,112605,29691,914,10389,0,19,10,0,9,16,61
Antofagasta,185941,1646,189,1835,183187,33903,2422,6818,0,24,17,2,5,12,84
Atacama,119780,587,98,685,118456,53171,1847,1741,0,58,25,10,23,49,228
Coquimbo,213438,1626,240,1866,210510,64933,2207,9399,0,45,39,2,4,40,116
Valparaíso,502407,5177,1011,6188,493242,153391,3659,50205,0,126,81,10,35,92,421
Metropolitana,1999488,24646,4538,29184,1958920,418472,30810,161592,1,467,329,18,120,287,1384
O’Higgins,226405,2243,432,2675,222405,73440,1656,14808,0,80,47,10,23,47,216
Maule,351605,2804,414,3218,346220,112560,4735,10636,0,57,35,0,22,30,182
Ñuble,161481,1114,160,1274,159111,57404,2031,10179,0,34,26,0,8,28,108
Biobío,518379,4069,565,4634,510624,127543,4774,35888,0,92,66,3,23,56,313
Araucanía,297264,2339,469,2808,292546,59648,4675,11314,0,56,26,3,27,25,141
Los Ríos,149989,1182,209,1391,147582,47470,1893,6033,0,12,5,0,7,8,45
Los Lagos,245322,2205,268,2473,241199,40139,4446,16327,0,24,11,5,8,13,68
Aysén,37267,193,24,217,36854,14847,2653,1794,0,6,2,3,1,4,12
Magallanes,68643,646,57,703,67380,12320,3106,3288,0,7,5,0,2,5,36
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5271755,52242,8887,61129,5179591,1324390,73228,353850,1,1116,730,68,318,720,3443
