Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,63526,680,142,822,61551,15970,781,3441,0,225,109,96,20,107,1027
Tarapacá,89198,980,118,1098,86568,14487,466,10395,1,327,169,85,73,163,1407
Antofagasta,145857,1518,288,1806,141209,17777,1085,6822,1,611,236,251,124,186,2647
Atacama,86860,509,116,625,84246,29279,554,1746,0,378,167,69,142,254,1935
Coquimbo,160774,1449,295,1744,156677,35633,708,9391,1,485,263,173,49,233,2196
Valparaíso,386935,4664,1221,5885,377830,89513,1516,50208,2,782,457,109,216,313,3008
Metropolitana,1631699,22934,6134,29068,1593779,262889,14259,161552,4,1949,999,279,671,457,8022
O’Higgins,177461,2027,571,2598,173319,45824,725,14802,1,317,197,73,47,171,1434
Maule,271068,2500,502,3002,265727,74814,1718,10641,0,458,342,49,67,196,1891
Ñuble,116107,943,192,1135,113809,32055,573,10185,1,280,166,16,98,130,920
Biobío,402496,3703,684,4387,394245,73024,1781,35901,2,875,500,147,228,332,3124
Araucanía,236198,2046,573,2619,231775,39470,1374,11313,0,410,205,65,140,100,1401
Los Ríos,116210,1017,228,1245,113891,25585,721,6035,0,216,119,24,73,112,810
Los Lagos,207294,1986,373,2359,203455,27267,3017,16325,0,268,171,47,50,67,973
Aysén,28052,161,27,188,27544,9143,931,1795,0,66,41,11,14,29,254
Magallanes,57739,616,104,720,56401,7292,1515,3292,0,89,59,8,22,33,466
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,4177517,47733,11570,59303,4082068,800022,31724,353844,13,7736,4200,1502,2034,2883,31515
