Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,73038,720,144,864,71862,21094,1166,3441,0,16,9,6,1,7,91
Tarapacá,103603,1027,119,1146,102118,22165,624,10391,0,27,13,0,14,16,106
Antofagasta,167509,1597,298,1895,164925,25566,1548,6824,1,98,57,2,39,34,331
Atacama,103067,566,117,683,101971,39843,869,1743,0,62,42,9,11,41,246
Coquimbo,189791,1552,298,1850,187155,49062,1120,9392,1,119,74,28,17,58,383
Valparaíso,438707,4912,1226,6138,430444,112438,2060,50206,0,350,234,15,101,187,1188
Metropolitana,1791367,23656,6172,29828,1752396,312799,18822,161588,1,1592,855,92,645,597,5659
O’Higgins,201569,2130,575,2705,197960,57656,986,14801,0,133,88,6,39,53,497
Maule,317778,2653,505,3158,312717,93663,3826,10644,1,257,175,36,46,119,1009
Ñuble,138599,1014,195,1209,136379,43192,913,10182,0,184,142,2,40,92,538
Biobío,465777,3901,687,4588,457787,97908,2564,35895,0,555,318,52,185,265,2035
Araucanía,271252,2173,577,2750,267025,48193,2708,11319,1,226,77,18,131,36,663
Los Ríos,133756,1098,232,1330,131481,35109,1099,6035,0,124,86,9,29,80,446
Los Lagos,227949,2078,375,2453,224366,32939,3728,16331,1,66,22,9,35,14,306
Aysén,32198,174,27,201,31784,11567,1390,1794,0,29,16,9,4,12,106
Magallanes,62963,644,105,749,61867,9268,1963,3291,0,16,12,1,3,11,94
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4718965,49895,11654,61549,4632278,1012462,45386,353877,6,3854,2220,294,1340,1622,13698
