Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80202,734,113,847,78804,25562,1416,3439,0,0,0,0,0,0,1
Tarapacá,114706,1040,99,1139,113066,30049,932,10389,0,0,0,0,0,0,5
Antofagasta,186330,1652,189,1841,183545,34098,2458,6818,0,2,1,1,0,0,2
Atacama,120765,599,98,697,119564,53946,1952,1741,0,12,2,2,8,8,30
Coquimbo,214302,1644,240,1884,211322,65581,2441,9401,0,10,9,0,1,8,14
Valparaíso,504398,5239,1012,6251,495158,154806,3748,50209,1,10,6,0,4,4,31
Metropolitana,2005722,24805,4543,29348,1964895,421981,31512,161608,0,29,14,2,13,10,65
O’Higgins,227125,2257,433,2690,223153,73908,1683,14808,0,4,3,0,1,2,9
Maule,352376,2825,416,3241,346886,112947,4774,10640,0,1,0,0,1,0,3
Ñuble,162082,1121,160,1281,159657,57911,2072,10180,0,5,4,0,1,5,6
Biobío,519532,4087,566,4653,511677,128212,4870,35888,0,2,2,0,0,1,3
Araucanía,297782,2361,470,2831,292894,59913,4730,11315,0,1,1,0,0,1,1
Los Ríos,150106,1189,209,1398,147601,47561,1909,6033,0,1,0,0,1,0,2
Los Lagos,245542,2209,269,2478,241270,40217,4465,16327,0,1,0,0,1,0,4
Aysén,37335,194,24,218,36916,14896,2679,1794,0,0,0,0,0,0,0
Magallanes,68794,649,57,706,67487,12425,3143,3288,0,3,0,0,3,0,5
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5287141,52605,8899,61504,5193936,1334013,74784,353878,1,81,42,5,34,39,181
