Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80218,736,113,849,78798,25574,1418,3438,0,0,0,0,0,0,1
Tarapacá,114754,1041,99,1140,113082,30086,934,10389,0,5,3,0,2,5,10
Antofagasta,186377,1652,189,1841,183543,34110,2462,6818,0,3,2,0,1,1,6
Atacama,120823,600,98,698,119609,53994,1958,1742,0,4,0,3,1,4,6
Coquimbo,214324,1645,240,1885,211296,65601,2447,9400,0,3,3,0,0,3,3
Valparaíso,504522,5249,1013,6262,495104,154877,3753,50211,0,4,4,0,0,4,9
Metropolitana,2006013,24824,4546,29370,1964559,422105,31548,161606,0,15,6,1,8,5,27
O’Higgins,227142,2260,433,2693,223112,73915,1684,14808,0,0,0,0,0,0,0
Maule,352407,2826,416,3242,346781,112969,4776,10641,0,3,3,0,0,3,2
Ñuble,162120,1124,160,1284,159627,57946,2073,10181,0,4,4,0,0,4,6
Biobío,519562,4089,567,4656,511540,128222,4871,35888,0,2,0,1,1,0,2
Araucanía,297800,2364,471,2835,292791,59918,4732,11314,0,0,0,0,0,0,3
Los Ríos,150110,1189,210,1399,147561,47563,1910,6033,0,0,0,0,0,0,0
Los Lagos,245554,2209,269,2478,241195,40219,4472,16327,0,0,0,0,0,0,0
Aysén,37343,195,24,219,36916,14902,2686,1794,0,0,0,0,0,0,0
Magallanes,68810,649,57,706,67475,12433,3149,3288,0,2,1,1,0,1,3
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5287921,52652,8906,61558,5193030,1334434,74873,353878,0,45,26,6,13,30,78
