Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,55409,669,140,809,54484,11669,495,3439,0,10,4,5,1,3,65
Tarapacá,79591,968,118,1086,78367,9735,324,10393,0,24,12,6,6,11,97
Antofagasta,122894,1474,285,1759,120840,10299,645,6822,0,51,28,21,2,15,235
Atacama,66024,470,113,583,65255,16115,270,1749,4,41,19,11,11,24,200
Coquimbo,126712,1380,289,1669,124676,20013,443,9381,0,82,45,21,16,35,362
Valparaíso,306860,4378,1201,5579,300651,59800,956,50206,0,224,145,27,52,108,947
Metropolitana,1361835,22186,6061,28247,1330551,194408,9482,161552,3,1083,658,128,297,262,4283
O’Higgins,150063,1950,561,2511,147384,32109,492,14802,0,73,51,10,12,33,285
Maule,239483,2408,498,2906,236057,61686,768,10641,0,141,100,16,25,72,455
Ñuble,100302,917,189,1106,98881,24338,393,10180,0,68,48,9,11,29,252
Biobío,353295,3595,675,4270,348117,57354,1241,35948,1,193,75,64,54,77,695
Araucanía,215935,1997,570,2567,213031,34818,1009,11318,1,76,50,7,19,21,292
Los Ríos,106011,992,228,1220,104615,21134,537,6035,0,23,13,2,8,7,98
Los Lagos,195197,1943,367,2310,192561,24398,2639,16330,0,33,11,11,11,12,127
Aysén,24999,157,27,184,24738,7479,688,1795,0,5,1,4,0,2,40
Magallanes,51680,598,103,701,50715,5266,1124,3294,0,55,37,3,15,17,184
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3556333,46082,11427,57509,3490965,590621,21506,353885,9,2182,1297,345,540,728,8617
