Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80120,731,113,844,78747,25500,1405,3439,0,8,5,2,1,7,30
Tarapacá,114374,1035,99,1134,112749,29800,922,10389,0,11,8,0,3,9,46
Antofagasta,186097,1649,189,1838,183355,33992,2437,6818,0,21,15,1,5,10,56
Atacama,120140,591,98,689,118824,53472,1894,1741,0,46,26,7,13,39,205
Coquimbo,213678,1629,240,1869,210757,65115,2227,9399,0,24,13,2,9,14,87
Valparaíso,503103,5197,1011,6208,494011,153886,3688,50204,0,65,49,3,13,49,269
Metropolitana,2002328,24698,4538,29236,1961890,420183,31131,161599,2,256,141,21,94,122,993
O’Higgins,226758,2247,432,2679,222790,73680,1666,14808,0,26,17,1,8,18,154
Maule,351964,2811,415,3226,346593,112771,4756,10636,0,27,14,3,10,10,123
Ñuble,161743,1114,160,1274,159362,57628,2049,10179,0,26,20,0,6,22,103
Biobío,518935,4074,566,4640,511234,127854,4821,35888,0,42,28,1,13,21,197
Araucanía,297488,2352,469,2821,292753,59774,4699,11314,0,23,10,4,9,10,100
Los Ríos,150052,1185,209,1394,147648,47518,1902,6033,0,5,3,0,2,5,18
Los Lagos,245434,2205,268,2473,241294,40178,4453,16327,0,13,2,3,8,0,47
Aysén,37289,193,24,217,36881,14860,2657,1794,0,1,1,0,0,1,6
Magallanes,68707,647,57,704,67448,12368,3126,3288,0,2,1,0,1,2,20
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5278252,52358,8889,61247,5186377,1328579,73833,353856,2,596,353,48,195,339,2454
