Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80226,736,113,849,78798,25581,1418,3438,0,2,2,0,0,2,6
Tarapacá,114767,1041,99,1140,113093,30094,934,10389,0,0,0,0,0,0,3
Antofagasta,186382,1652,189,1841,183531,34112,2462,6818,0,0,0,0,0,0,2
Atacama,120825,600,98,698,119602,53996,1958,1742,0,0,0,0,0,0,1
Coquimbo,214335,1645,240,1885,211278,65609,2447,9400,0,2,1,0,1,1,5
Valparaíso,504542,5251,1013,6264,495049,154885,3753,50212,0,4,1,3,0,0,16
Metropolitana,2006059,24829,4546,29375,1964415,422128,31555,161616,2,7,5,0,2,4,24
O’Higgins,227146,2260,433,2693,223078,73916,1684,14808,0,0,0,0,0,0,0
Maule,352409,2826,416,3242,346739,112970,4776,10641,0,0,0,0,0,0,1
Ñuble,162128,1124,160,1284,159622,57954,2074,10181,0,1,1,0,0,1,3
Biobío,519587,4089,567,4656,511501,128226,4871,35888,0,1,0,0,1,1,18
Araucanía,297801,2366,471,2837,292743,59919,4732,11314,0,0,0,0,0,0,1
Los Ríos,150115,1189,211,1400,147548,47563,1911,6033,0,0,0,0,0,0,2
Los Lagos,245555,2209,269,2478,241168,40219,4473,16327,0,0,0,0,0,0,0
Aysén,37344,195,24,219,36915,14902,2686,1794,0,1,0,0,1,0,1
Magallanes,68812,649,57,706,67474,12434,3150,3288,0,0,0,0,0,0,1
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5288075,52661,8907,61568,5192595,1334508,74884,353889,2,18,10,3,5,9,84
