Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79138,747,146,893,77863,24808,1342,3439,0,10,7,1,2,7,51
Tarapacá,112668,1046,119,1165,111088,28578,814,10389,0,34,24,4,6,27,105
Antofagasta,181280,1637,300,1937,178556,31298,2121,6820,0,66,46,7,13,35,238
Atacama,114597,589,121,710,113234,48898,1371,1741,0,103,50,30,23,79,371
Coquimbo,207550,1623,300,1923,204629,60201,1819,9402,0,122,90,15,17,82,374
Valparaíso,483054,5160,1234,6394,474154,139095,2961,50209,0,280,198,16,66,169,877
Metropolitana,1931440,24452,6203,30655,1892156,377490,25195,161595,1,814,497,51,266,442,2599
O’Higgins,217561,2230,577,2807,213734,66974,1300,14798,0,115,88,6,21,74,336
Maule,341494,2790,507,3297,336351,106135,4356,10644,0,129,78,12,39,66,455
Ñuble,154959,1106,198,1304,152680,51990,1478,10181,0,97,73,2,22,75,267
Biobío,501502,4070,691,4761,493991,116330,3668,35895,1,218,127,16,75,120,718
Araucanía,289273,2291,581,2872,284737,54599,4121,11317,0,141,85,14,42,74,419
Los Ríos,145230,1157,233,1390,142927,43360,1592,6034,0,44,35,1,8,38,178
Los Lagos,239625,2166,377,2543,235712,37262,4153,16328,0,65,29,8,28,28,225
Aysén,35418,189,27,216,34990,13595,1956,1794,0,22,18,3,1,13,64
Magallanes,67006,665,106,771,65830,11306,2643,3289,1,16,8,0,8,8,49
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5101837,51918,11722,63640,5012673,1211919,60890,353875,3,2276,1453,186,637,1337,7326
