Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,79813,753,147,900,78459,25278,1382,3439,0,27,22,3,2,19,57
Tarapacá,113683,1054,119,1173,112081,29289,878,10389,0,34,25,3,6,28,64
Antofagasta,184463,1660,301,1961,181556,33094,2332,6818,0,130,90,6,34,80,296
Atacama,117489,598,121,719,116134,51323,1638,1741,0,157,89,30,38,136,293
Coquimbo,211830,1650,302,1952,208823,63625,2094,9402,0,147,130,1,16,127,287
Valparaíso,495673,5232,1235,6467,485853,148632,3407,50212,0,610,404,41,165,492,1317
Metropolitana,1976080,24684,6213,30897,1933848,404926,28695,161603,1,1749,1161,60,528,1128,3843
O’Higgins,223186,2244,577,2821,218878,71184,1536,14804,1,259,206,22,31,208,627
Maule,348129,2848,511,3359,342503,110476,4612,10639,0,318,254,11,53,235,601
Ñuble,159144,1134,202,1336,156561,55551,1860,10181,0,190,155,2,33,162,404
Biobío,512688,4129,696,4825,504438,124139,4367,35896,0,443,305,4,134,332,1012
Araucanía,294528,2346,583,2929,289625,57902,4464,11318,0,233,167,14,52,184,476
Los Ríos,148897,1179,235,1414,146289,46566,1794,6034,0,172,141,1,30,161,325
Los Lagos,243834,2201,380,2581,239591,39399,4373,16327,0,200,135,14,51,129,333
Aysén,36644,195,28,223,36129,14453,2424,1794,0,64,29,20,15,53,124
Magallanes,67897,668,106,774,66583,11880,2875,3289,0,50,36,0,14,30,120
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5214020,52575,11758,64333,5117392,1287717,68731,353886,2,4783,3349,232,1202,3504,10179
