Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,69238,696,143,839,66954,19085,1007,3441,0,148,55,87,6,82,1302
Tarapacá,97606,995,118,1113,94424,19102,561,10395,0,241,123,65,53,120,1921
Antofagasta,158017,1548,294,1842,153356,22407,1281,6821,0,304,149,83,72,100,2600
Atacama,94869,540,116,656,92575,34342,670,1745,0,200,61,34,105,94,1558
Coquimbo,175016,1484,297,1781,170031,42221,882,9391,0,474,291,107,76,162,2999
Valparaíso,407095,4753,1223,5976,396427,98032,1724,50206,2,638,384,53,201,267,4294
Metropolitana,1683363,23159,6148,29307,1641456,277446,15517,161566,7,1521,816,154,551,445,11115
O’Higgins,187040,2060,572,2632,181872,51091,822,14802,2,311,215,48,48,123,2346
Maule,287625,2540,504,3044,279587,81747,2414,10641,2,669,389,47,233,199,4440
Ñuble,123828,976,194,1170,120437,36075,678,10181,0,302,182,18,102,123,1936
Biobío,424439,3743,684,4427,413035,81184,2046,35905,1,850,480,137,233,313,6088
Araucanía,249724,2082,574,2656,242956,42886,1635,11311,0,693,277,87,329,123,3612
Los Ríos,123851,1041,230,1271,120011,29728,870,6034,0,303,138,2,163,113,2248
Los Lagos,216281,2005,374,2379,210966,29755,3274,16328,1,448,164,106,178,61,2360
Aysén,29843,165,27,192,29059,10181,1073,1794,0,70,33,16,21,41,520
Magallanes,59854,632,104,736,58429,7995,1691,3291,0,95,39,43,13,27,514
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4387731,48419,11604,60023,4271616,883277,36145,353852,15,7267,3796,1087,2384,2393,49853
