Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80349,736,113,849,78854,25678,1428,3438,0,2,1,0,1,2,9
Tarapacá,114939,1041,99,1140,113195,30230,938,10389,0,5,2,0,3,2,17
Antofagasta,186499,1654,189,1843,183520,34169,2470,6818,0,4,2,0,2,3,10
Atacama,120885,600,98,698,119582,54041,1968,1742,0,1,1,0,0,1,5
Coquimbo,214454,1649,240,1889,211223,65691,2458,9400,0,5,4,0,1,4,9
Valparaíso,504774,5259,1014,6273,494778,155047,3773,50215,0,10,5,1,4,4,31
Metropolitana,2006623,24849,4550,29399,1963213,422327,31615,161615,0,22,6,0,16,3,73
O’Higgins,227167,2261,433,2694,222882,73924,1684,14808,0,0,0,0,0,0,0
Maule,352444,2827,416,3243,346461,112987,4779,10638,0,2,1,0,1,2,11
Ñuble,162182,1125,160,1285,159522,58008,2088,10180,0,0,0,0,0,0,2
Biobío,519651,4093,568,4661,511136,128240,4877,35888,0,1,1,0,0,1,10
Araucanía,297833,2369,471,2840,292450,59932,4741,11316,0,1,0,0,1,1,2
Los Ríos,150132,1191,211,1402,147423,47567,1914,6033,0,0,0,0,0,0,0
Los Lagos,245608,2210,269,2479,240988,40238,4499,16327,0,0,0,0,0,0,1
Aysén,37349,195,24,219,36894,14907,2686,1794,0,0,0,0,0,0,0
Magallanes,68896,650,57,707,67466,12460,3166,3288,0,7,3,0,4,3,22
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5289827,52709,8913,61622,5189628,1335446,75084,353889,0,60,26,1,33,26,202
