Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,75258,727,144,871,73879,22320,1240,3441,0,63,27,31,5,40,231
Tarapacá,106494,1033,119,1152,104759,24065,704,10390,0,85,49,4,32,63,313
Antofagasta,173890,1615,298,1913,171055,28034,1781,6821,0,145,65,19,61,51,485
Atacama,108173,573,117,690,106769,43760,1052,1741,0,132,62,18,52,113,485
Coquimbo,198483,1586,298,1884,195559,54148,1424,9396,1,153,109,27,17,90,532
Valparaíso,465341,5038,1231,6269,456465,127170,2468,50199,0,432,273,35,124,254,1339
Metropolitana,1873659,24065,6185,30250,1835317,348958,21673,161593,2,1037,516,92,429,442,3406
O’Higgins,210850,2175,576,2751,207053,62850,1115,14802,0,131,86,24,21,88,510
Maule,332365,2731,507,3238,327324,100849,4089,10643,0,196,116,15,65,106,668
Ñuble,149441,1063,197,1260,147148,48648,1194,10182,0,166,94,9,63,82,436
Biobío,486240,3979,688,4667,478870,107429,2856,35892,0,312,155,59,98,165,1027
Araucanía,282410,2230,580,2810,278110,51452,3899,11320,0,178,55,25,98,45,457
Los Ríos,140606,1125,232,1357,138235,39717,1358,6034,0,131,81,22,28,83,400
Los Lagos,234528,2110,376,2486,230565,35253,3927,16331,0,135,52,17,66,53,496
Aysén,34166,182,27,209,33759,12789,1694,1794,0,19,16,2,1,10,72
Magallanes,65101,656,106,762,63883,10284,2214,3290,0,32,16,1,15,13,154
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4937047,50888,11683,62571,4848791,1117726,52688,353869,3,3347,1772,400,1175,1698,11011
