Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,74882,727,144,871,73591,22084,1227,3441,0,43,26,16,1,28,149
Tarapacá,105976,1033,119,1152,104359,23691,690,10390,0,68,40,4,24,57,203
Antofagasta,173007,1612,298,1910,170341,27702,1735,6821,0,78,59,2,17,56,330
Atacama,107410,572,117,689,106173,43151,1034,1741,0,89,34,16,39,77,327
Coquimbo,197341,1576,298,1874,194559,53436,1396,9394,1,119,93,16,10,91,424
Valparaíso,462570,5015,1231,6246,454033,125515,2410,50200,0,239,207,4,28,189,1073
Metropolitana,1866436,24016,6182,30198,1828654,345800,21304,161591,2,745,416,30,299,444,3092
O’Higgins,209864,2168,576,2744,206186,62275,1098,14803,0,108,76,9,23,64,421
Maule,331076,2718,507,3225,326142,100187,4046,10643,1,139,99,7,33,86,620
Ñuble,148476,1057,197,1254,146255,48130,1153,10182,0,138,78,0,60,65,394
Biobío,484320,3963,688,4651,477141,106489,2819,35892,0,236,140,8,88,129,900
Araucanía,281503,2219,580,2799,277318,51165,3880,11321,1,98,37,7,54,35,388
Los Ríos,139833,1120,232,1352,137560,39199,1322,6035,0,84,48,2,34,48,321
Los Lagos,233609,2105,376,2481,229814,34892,3901,16331,0,72,33,4,35,29,357
Aysén,33989,182,27,209,33593,12676,1673,1794,0,10,7,0,3,8,64
Magallanes,64800,654,106,760,63647,10143,2157,3290,0,25,17,0,8,14,97
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4915134,50737,11680,62417,4829407,1106535,51845,353869,5,2291,1410,125,756,1420,9160
