Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,73175,720,144,864,71962,21159,1169,3441,0,34,16,13,5,12,123
Tarapacá,103811,1027,119,1146,102276,22262,633,10391,0,57,31,0,26,25,153
Antofagasta,168011,1599,298,1897,165350,25747,1560,6824,0,141,62,21,58,47,390
Atacama,103463,566,117,683,102287,40148,879,1743,0,113,45,27,41,78,320
Coquimbo,190549,1556,298,1854,187733,49514,1153,9390,1,212,140,56,16,113,547
Valparaíso,441161,4921,1226,6147,432334,113740,2089,50205,0,642,399,73,170,318,1701
Metropolitana,1801507,23696,6174,29870,1760795,317074,19150,161588,5,2887,1525,239,1123,1176,7246
O’Higgins,202385,2132,575,2707,198645,58075,991,14800,0,231,121,70,40,116,606
Maule,319475,2658,505,3163,314150,94384,3868,10644,1,439,213,79,147,148,1243
Ñuble,139697,1017,195,1212,137259,43712,944,10184,2,330,148,6,176,135,738
Biobío,468802,3908,687,4595,460524,99308,2596,35893,0,889,414,178,297,358,2286
Araucanía,273539,2178,577,2755,269051,48795,3694,11318,0,381,171,40,170,98,895
Los Ríos,134581,1100,232,1332,132085,35634,1126,6035,0,245,115,41,89,153,648
Los Lagos,228555,2078,375,2453,224835,33134,3744,16330,0,152,80,33,39,50,430
Aysén,32420,175,27,202,31940,11694,1400,1794,0,65,47,7,11,36,169
Magallanes,63170,645,105,750,62009,9364,1985,3291,0,49,25,3,21,28,153
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4744343,49976,11656,61632,4653276,1023744,46981,353871,9,6867,3552,886,2429,2891,17648
