Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,59668,675,141,816,57726,13945,620,3441,0,218,78,119,21,93,1022
Tarapacá,83981,974,118,1092,81776,11620,388,10395,0,231,103,88,40,107,1005
Antofagasta,136026,1494,287,1781,132053,14377,896,6823,1,437,186,140,111,113,2025
Atacama,78375,491,114,605,75708,23825,419,1745,0,421,165,93,163,283,2022
Coquimbo,149615,1419,293,1712,144836,30579,594,9390,3,718,406,225,87,305,2958
Valparaíso,370506,4539,1218,5757,359575,83149,1355,50212,0,1062,530,83,449,348,5117
Metropolitana,1587660,22646,6113,28759,1544383,251960,13226,161552,8,2772,1448,339,985,603,14252
O’Higgins,170218,1996,568,2564,165336,41934,660,14805,2,444,259,78,107,228,2264
Maule,262582,2464,499,2963,257272,71365,1432,10643,0,477,338,65,74,199,1996
Ñuble,111476,932,192,1124,108913,29793,514,10182,0,328,197,49,82,145,1245
Biobío,387814,3665,679,4344,378506,67862,1584,35900,0,820,400,211,209,261,4352
Araucanía,228494,2022,571,2593,223852,37612,1203,11312,0,487,236,61,190,119,1722
Los Ríos,112592,1004,228,1232,110205,23852,662,6034,0,249,123,25,101,100,925
Los Lagos,202326,1970,373,2343,198509,25954,2842,16326,1,292,155,71,66,53,1044
Aysén,26882,160,27,187,26381,8554,822,1795,0,52,28,11,13,20,254
Magallanes,55439,611,104,715,54136,6546,1370,3292,0,93,51,1,41,25,454
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,4023697,47062,11527,58589,3919209,742927,28587,353847,15,9101,4703,1659,2739,3002,42657
