Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,77711,734,144,878,76113,23894,1304,3440,0,214,116,85,13,127,420
Tarapacá,110288,1036,119,1155,108285,26854,766,10390,0,283,184,10,89,245,563
Antofagasta,177829,1621,299,1920,174901,29733,1951,6822,0,310,150,34,126,131,519
Atacama,111285,579,119,698,109816,46224,1189,1740,0,288,169,28,91,250,514
Coquimbo,202859,1605,299,1904,199873,57073,1619,9397,0,321,274,18,29,230,518
Valparaíso,473856,5099,1232,6331,465145,132852,2689,50209,0,624,451,21,152,454,953
Metropolitana,1901411,24245,6192,30437,1862075,362436,23176,161608,2,1832,1064,85,683,983,3520
O’Higgins,214418,2205,577,2782,210691,65072,1196,14801,0,171,115,38,18,140,333
Maule,336856,2762,507,3269,331814,103478,4224,10646,1,274,187,10,77,188,514
Ñuble,152300,1083,197,1280,150069,50257,1343,10180,0,174,87,4,83,96,302
Biobío,493823,4029,690,4719,486354,111788,3181,35894,0,453,264,45,144,282,919
Araucanía,285657,2260,580,2840,281366,52733,3993,11318,0,174,102,13,59,113,330
Los Ríos,143252,1140,232,1372,140947,41750,1473,6034,0,157,110,24,23,132,262
Los Lagos,237627,2135,376,2511,233752,36499,4048,16329,0,167,72,27,68,72,297
Aysén,34923,184,27,211,34528,13269,1892,1794,0,27,13,3,11,20,52
Magallanes,66272,661,106,767,65086,10890,2474,3288,0,48,35,1,12,32,93
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5020409,51378,11698,63076,4930856,1164802,56518,353890,3,5517,3393,446,1678,3495,10109
