Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,76306,730,144,874,74776,22984,1267,3440,0,109,52,50,7,58,365
Tarapacá,108002,1035,119,1154,106053,25178,724,10390,0,172,112,18,42,137,516
Antofagasta,175626,1620,299,1919,172683,28794,1846,6822,2,207,101,35,71,73,561
Atacama,109577,576,117,693,108241,44842,1106,1740,0,119,58,15,46,86,401
Coquimbo,200541,1593,298,1891,197630,55490,1487,9396,0,179,116,35,28,106,487
Valparaíso,469635,5073,1232,6305,460914,130041,2572,50203,0,392,242,37,113,252,1067
Metropolitana,1885680,24150,6189,30339,1847023,354589,22276,161600,3,1155,634,73,448,575,3316
O’Higgins,212670,2192,576,2768,208774,63951,1157,14802,0,201,123,36,42,119,553
Maule,334681,2751,507,3258,329591,102180,4157,10646,0,263,140,70,53,122,621
Ñuble,150944,1071,197,1268,148704,49492,1257,10182,0,139,83,5,51,82,346
Biobío,489794,4004,689,4693,482453,109398,2986,35892,0,312,172,34,106,172,904
Araucanía,283969,2247,580,2827,279637,52026,3934,11318,0,161,64,24,73,58,429
Los Ríos,141975,1131,232,1363,139566,40740,1409,6034,0,152,90,29,33,120,405
Los Lagos,236135,2119,376,2495,232173,35916,3989,16329,0,184,72,42,70,56,437
Aysén,34596,183,27,210,34160,13074,1798,1794,0,42,22,11,9,29,98
Magallanes,65689,657,106,763,64468,10575,2333,3289,1,60,35,2,23,33,147
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4975862,51132,11690,62822,4886887,1139270,54298,353877,6,3847,2116,516,1215,2078,10653
