Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,55534,672,140,812,54568,11765,499,3439,0,32,24,7,1,26,100
Tarapacá,79734,968,118,1086,78496,9795,325,10394,1,27,13,10,4,8,109
Antofagasta,123247,1475,286,1761,121154,10423,663,6822,0,75,26,37,12,21,266
Atacama,66233,472,113,585,65482,16228,273,1748,0,41,12,12,17,18,177
Coquimbo,127200,1381,289,1670,125169,20238,443,9380,0,113,71,20,22,41,344
Valparaíso,308425,4393,1201,5594,302007,60475,961,50209,1,360,217,45,98,160,1112
Metropolitana,1368753,22216,6062,28278,1336690,196118,9582,161560,4,1544,939,165,440,384,4910
O’Higgins,150490,1957,562,2519,147790,32294,494,14802,0,99,56,29,14,40,288
Maule,240137,2416,498,2914,236670,62000,783,10642,2,160,117,25,18,60,469
Ñuble,100617,917,189,1106,99220,24493,398,10180,1,93,61,13,19,42,217
Biobío,354096,3602,675,4277,348966,57607,1250,35906,2,188,94,37,57,65,604
Araucanía,216363,2000,570,2570,213451,34907,1015,11319,0,94,41,8,45,15,264
Los Ríos,106174,994,228,1222,104743,21200,539,6035,0,41,12,4,25,8,118
Los Lagos,195459,1946,368,2314,192815,24434,2732,16330,0,35,15,11,9,12,115
Aysén,25076,157,27,184,24791,7525,691,1795,0,20,18,2,0,12,62
Magallanes,51911,600,103,703,50982,5326,1179,3294,0,56,30,5,21,7,146
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3569492,46166,11431,57597,3503036,594828,21827,353855,11,2978,1746,430,802,919,9301
