Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80095,731,113,844,78741,25481,1402,3439,0,4,3,1,0,3,13
Tarapacá,114346,1034,99,1133,112719,29778,922,10389,0,28,23,2,3,17,52
Antofagasta,186062,1648,189,1837,183332,33969,2434,6818,0,18,14,0,4,12,49
Atacama,120050,591,98,689,118775,53392,1874,1741,0,63,37,8,18,50,166
Coquimbo,213618,1628,240,1868,210698,65079,2219,9399,0,42,30,2,10,30,92
Valparaíso,502931,5191,1011,6202,493875,153778,3683,50204,0,105,63,12,30,64,256
Metropolitana,2001635,24673,4538,29211,1961264,419816,31028,161599,2,478,326,34,118,290,1002
O’Higgins,226674,2246,432,2678,222732,73628,1663,14808,0,65,52,0,13,49,141
Maule,351884,2809,414,3223,346507,112732,4750,10636,0,37,25,7,5,29,138
Ñuble,161680,1114,160,1274,159311,57576,2039,10179,0,47,39,0,8,43,93
Biobío,518810,4074,566,4640,511108,127793,4812,35888,0,85,51,0,34,48,214
Araucanía,297420,2346,469,2815,292721,59742,4694,11314,0,39,20,5,14,22,82
Los Ríos,150038,1184,209,1393,147637,47506,1901,6033,0,4,3,0,1,2,22
Los Lagos,245409,2205,268,2473,241287,40175,4452,16327,0,17,6,0,11,7,43
Aysén,37285,193,24,217,36876,14858,2657,1794,0,0,0,0,0,0,7
Magallanes,68690,647,57,704,67431,12355,3119,3288,0,10,4,1,5,5,22
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5276669,52314,8888,61202,5185055,1327658,73649,353856,2,1042,696,72,274,671,2392
