Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80249,736,113,849,78808,25596,1419,3438,0,2,2,0,0,2,6
Tarapacá,114788,1041,99,1140,113106,30111,934,10389,0,1,0,0,1,0,3
Antofagasta,186397,1652,189,1841,183522,34122,2463,6818,0,2,2,0,0,1,5
Atacama,120835,600,98,698,119601,54002,1959,1741,0,0,0,0,0,0,3
Coquimbo,214346,1646,240,1886,211259,65614,2447,9400,0,5,5,0,0,4,7
Valparaíso,504574,5255,1013,6268,494982,154901,3754,50212,1,2,2,0,0,2,10
Metropolitana,2006134,24833,4548,29381,1964163,422160,31559,161607,1,5,1,2,2,2,19
O’Higgins,227151,2261,433,2694,223036,73918,1684,14808,0,0,0,0,0,0,0
Maule,352410,2826,416,3242,346675,112971,4776,10638,0,0,0,0,0,0,0
Ñuble,162143,1124,160,1284,159601,57969,2076,10180,0,1,1,0,0,1,1
Biobío,519596,4091,567,4658,511431,128227,4871,35888,0,2,0,0,2,0,2
Araucanía,297807,2366,471,2837,292674,59921,4734,11315,0,0,0,0,0,0,1
Los Ríos,150118,1189,211,1400,147516,47563,1911,6033,0,0,0,0,0,0,0
Los Lagos,245567,2209,269,2478,241132,40221,4479,16327,0,0,0,0,0,0,2
Aysén,37346,195,24,219,36915,14904,2686,1794,0,0,0,0,0,0,1
Magallanes,68820,649,57,706,67464,12435,3152,3288,0,2,0,0,2,0,3
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5288323,52673,8909,61582,5191926,1334635,74904,353876,2,22,13,2,7,12,63
