Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,75703,728,144,872,74260,22605,1252,3440,0,67,40,26,1,53,291
Tarapacá,107128,1034,119,1153,105317,24526,715,10390,0,82,55,5,22,63,385
Antofagasta,174635,1617,298,1915,171822,28344,1809,6821,0,84,59,8,17,43,454
Atacama,108919,574,117,691,107519,44341,1080,1740,0,83,46,18,19,74,476
Coquimbo,199519,1590,298,1888,196641,54833,1451,9396,0,115,78,30,7,72,473
Valparaíso,467455,5051,1232,6283,458828,128588,2501,50203,1,279,216,18,45,214,1051
Metropolitana,1879234,24115,6187,30302,1841349,351525,21944,161592,0,639,358,44,237,339,2819
O’Higgins,211655,2187,576,2763,207890,63329,1128,14802,0,87,66,3,18,54,454
Maule,333447,2743,507,3250,328462,101463,4115,10644,0,106,59,2,45,61,575
Ñuble,150265,1066,197,1263,148002,49111,1230,10182,0,134,65,3,66,67,390
Biobío,488027,3991,688,4679,480647,108414,2917,35892,0,264,159,7,98,155,1001
Araucanía,283165,2241,580,2821,278884,51719,3916,11319,0,99,30,8,61,29,416
Los Ríos,141235,1130,232,1362,138930,40182,1385,6034,0,61,44,2,15,45,319
Los Lagos,235357,2115,376,2491,231398,35597,3961,16330,1,92,33,9,50,35,472
Aysén,34377,183,27,210,33953,12931,1742,1794,0,15,9,5,1,7,88
Magallanes,65373,657,106,763,64154,10416,2260,3289,0,34,23,0,11,23,148
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4955536,51022,11686,62708,4868097,1127924,53406,353868,2,2241,1340,188,713,1334,9812
