Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,54367,662,140,802,53266,11043,474,3443,1,77,10,5,62,37,276
Tarapacá,78523,957,117,1074,77201,9402,310,10393,0,58,18,4,36,9,246
Antofagasta,119612,1448,281,1729,117115,9347,518,6820,1,171,45,8,118,56,776
Atacama,63593,448,113,561,62242,14931,235,1744,0,221,31,2,188,152,825
Coquimbo,120689,1324,286,1610,117553,17674,400,9390,0,336,108,6,222,173,1575
Valparaíso,292003,4224,1197,5421,283496,54422,869,50202,2,816,205,5,606,390,3572
Metropolitana,1305707,21749,6024,27773,1268114,181351,8617,161553,9,2136,412,83,1641,769,11812
O’Higgins,143629,1876,557,2433,139313,29467,456,14804,1,454,144,4,306,260,2092
Maule,229286,2254,495,2749,222837,57412,638,10647,3,758,194,8,556,478,3769
Ñuble,95791,855,189,1044,93097,22424,363,10176,1,299,63,8,228,146,1656
Biobío,338505,3419,668,4087,328250,52620,1158,35959,3,1328,297,17,1014,515,6157
Araucanía,208421,1889,568,2457,203679,33131,894,11316,0,449,95,13,341,177,2382
Los Ríos,103251,937,224,1161,100879,19876,479,6034,0,289,35,9,245,178,1201
Los Lagos,188734,1866,362,2228,184275,22816,777,16329,1,436,80,15,341,210,2168
Aysén,24046,143,26,169,23452,6963,633,1786,0,81,6,3,72,70,409
Magallanes,49789,589,103,692,48594,4714,901,3296,0,116,30,1,85,48,451
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3415989,44640,11352,55992,3323405,547593,17722,353892,22,8025,1773,191,6061,3668,39367
