Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80177,733,113,846,78805,25544,1412,3439,0,1,1,0,0,1,7
Tarapacá,114580,1036,99,1135,112959,29953,927,10389,0,2,2,0,0,2,21
Antofagasta,186252,1650,189,1839,183523,34077,2450,6818,0,2,2,0,0,1,7
Atacama,120526,594,98,692,119337,53775,1925,1741,0,12,10,0,2,10,59
Coquimbo,214045,1638,240,1878,211126,65405,2340,9402,0,8,6,0,2,5,29
Valparaíso,503921,5224,1012,6236,494893,154478,3730,50208,1,19,14,1,4,13,63
Metropolitana,2004692,24753,4540,29293,1964560,421478,31391,161603,2,42,15,8,19,16,209
O’Higgins,227022,2256,433,2689,223106,73851,1679,14808,0,1,1,0,0,1,34
Maule,352273,2819,416,3235,346891,112904,4768,10638,0,10,3,1,6,3,40
Ñuble,161987,1117,160,1277,159644,57831,2068,10179,0,7,6,0,1,6,20
Biobío,519378,4082,566,4648,511711,128123,4857,35887,0,6,6,0,0,4,36
Araucanía,297700,2359,470,2829,292953,59884,4717,11314,0,3,0,0,3,1,16
Los Ríos,150087,1187,209,1396,147645,47548,1906,6033,0,0,0,0,0,0,4
Los Lagos,245503,2208,269,2477,241338,40206,4458,16328,0,2,1,1,0,1,7
Aysén,37316,194,24,218,36905,14879,2668,1794,0,2,2,0,0,2,4
Magallanes,68757,649,57,706,67491,12403,3137,3288,0,1,0,1,0,1,3
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5284258,52499,8896,61395,5192928,1332339,74433,353869,3,118,69,12,37,67,559
