Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,72668,719,144,863,71452,20900,1155,3441,0,21,14,6,1,19,138
Tarapacá,103030,1026,119,1145,101528,21840,612,10391,0,21,11,3,7,6,142
Antofagasta,166208,1592,298,1890,163649,25094,1514,6822,0,44,26,2,16,14,331
Atacama,101957,564,117,681,100811,39025,823,1745,0,34,5,23,6,20,310
Coquimbo,188037,1543,298,1841,185344,48172,1078,9390,0,75,54,8,13,42,488
Valparaíso,432950,4890,1225,6115,424574,109516,1973,50204,1,221,132,32,57,96,1418
Metropolitana,1765167,23576,6169,29745,1726240,302457,17957,161579,4,942,539,68,335,359,6034
O’Higgins,199181,2119,574,2693,195429,56454,965,14799,0,94,70,5,19,38,687
Maule,312751,2641,504,3145,307561,91394,3682,10645,0,206,143,51,12,66,1209
Ñuble,135765,1008,194,1202,133418,41711,845,10182,0,109,74,5,30,52,713
Biobío,457215,3880,685,4565,449432,93964,2449,35897,0,275,178,21,76,132,1949
Araucanía,267418,2161,576,2737,263105,47125,2063,11308,0,95,49,18,28,18,819
Los Ríos,132059,1091,231,1322,129919,33987,1054,6034,0,44,22,1,21,18,358
Los Lagos,226452,2069,374,2443,222883,32422,3644,16331,0,29,12,11,6,10,349
Aysén,31773,174,27,201,31414,11330,1339,1794,0,7,3,3,1,1,60
Magallanes,62385,644,105,749,61292,9019,1910,3291,0,18,13,0,5,9,112
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4655058,49697,11642,61339,4568092,984410,43063,353853,5,2235,1345,257,633,900,15117
