Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,74953,727,144,871,73641,22132,1228,3441,0,70,32,32,6,47,170
Tarapacá,106083,1033,119,1152,104436,23762,694,10390,0,110,64,3,43,70,233
Antofagasta,173166,1612,298,1910,170483,27777,1741,6821,0,163,84,15,64,76,347
Atacama,107589,572,117,689,106296,43299,1036,1741,0,179,79,34,66,148,383
Coquimbo,197617,1576,298,1874,194773,53635,1402,9394,0,275,226,18,31,199,486
Valparaíso,463207,5015,1231,6246,454577,125932,2425,50201,1,643,439,36,168,418,1166
Metropolitana,1868071,24021,6182,30203,1830038,346582,21383,161590,1,1556,814,121,621,777,3305
O’Higgins,210083,2168,576,2744,206377,62417,1103,14803,0,218,133,49,36,142,449
Maule,331350,2718,507,3225,326443,100362,4056,10643,0,263,169,9,85,172,592
Ñuble,148688,1057,197,1254,146432,48268,1162,10182,0,210,129,11,70,136,429
Biobío,484758,3963,688,4651,477557,106716,2823,35892,0,435,190,46,199,225,922
Araucanía,281691,2219,580,2799,277503,51257,3887,11321,1,183,88,8,87,91,391
Los Ríos,140011,1120,232,1352,137694,39338,1330,6035,0,176,117,29,30,139,365
Los Lagos,233808,2105,376,2481,229982,35005,3907,16331,0,196,112,28,56,113,388
Aysén,34033,182,27,209,33622,12710,1674,1795,1,43,26,7,10,32,79
Magallanes,64860,654,106,760,63688,10174,2171,3290,0,52,33,1,18,29,115
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4920010,50742,11680,62422,4833583,1109366,52022,353870,4,4772,2735,447,1590,2814,9820
