Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,54447,663,140,803,53333,11093,479,3442,1,86,57,27,2,51,288
Tarapacá,78592,958,117,1075,77275,9423,310,10394,1,68,33,11,24,21,240
Antofagasta,119855,1451,281,1732,117346,9399,534,6821,0,227,104,72,51,53,784
Atacama,63837,449,113,562,62458,15021,238,1745,1,234,99,65,70,90,852
Coquimbo,121109,1329,286,1615,118065,17796,401,9390,0,416,250,82,84,122,1476
Valparaíso,293019,4242,1198,5440,284593,54756,880,50201,4,937,573,121,243,341,3460
Metropolitana,1308931,21775,6025,27800,1271690,182113,8692,161552,9,2686,1605,298,783,764,11421
O’Higgins,144192,1887,557,2444,139934,29675,462,14804,1,554,377,107,70,205,2020
Maule,230274,2277,496,2773,224090,57752,662,10642,0,964,564,300,100,337,3472
Ñuble,96084,855,189,1044,93577,22545,366,10176,0,291,201,28,62,119,1466
Biobío,339743,3437,669,4106,329975,52982,1168,35959,3,1258,662,238,358,351,5637
Araucanía,209154,1912,568,2480,204534,33276,917,11316,1,675,421,85,169,139,2231
Los Ríos,103509,943,224,1167,101252,19978,482,6035,1,259,130,32,97,101,1077
Los Lagos,189291,1875,363,2238,185016,22975,786,16328,1,544,256,143,145,147,1968
Aysén,24150,146,26,172,23589,7018,646,1786,0,89,48,40,1,46,373
Magallanes,49917,591,103,694,48730,4754,906,3296,0,126,90,3,33,39,439
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3426147,44790,11357,56147,3335499,550556,17929,353887,23,9414,5470,1652,2292,2926,37204
