Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,71050,705,143,848,69459,20011,1082,3441,0,86,43,38,5,45,586
Tarapacá,100512,1004,118,1122,98336,20622,585,10393,0,195,93,69,33,94,898
Antofagasta,161825,1560,294,1854,158381,23739,1367,6820,0,249,113,89,47,82,1338
Atacama,97925,547,116,663,95956,36314,740,1745,0,246,125,51,70,140,1211
Coquimbo,180819,1506,297,1803,176922,44863,974,9393,0,430,276,114,40,159,1855
Valparaíso,416009,4785,1224,6009,406617,101626,1799,50202,1,592,302,66,224,226,2880
Metropolitana,1709113,23259,6155,29414,1668729,285079,16155,161573,6,2005,1131,263,611,561,9134
O’Higgins,191486,2078,573,2651,187038,53430,874,14799,0,279,171,70,38,110,1578
Maule,297329,2572,504,3076,290383,85678,2867,10640,0,785,587,114,84,289,3253
Ñuble,127964,986,194,1180,125128,38019,737,10181,1,317,228,26,63,135,1338
Biobío,436076,3773,685,4458,426433,85686,2161,35910,1,939,449,228,262,320,4225
Araucanía,257223,2107,575,2682,251680,44674,1756,11312,0,583,219,179,185,100,2313
Los Ríos,127370,1058,230,1288,124591,31495,947,6034,0,233,119,27,87,101,1153
Los Lagos,220976,2022,374,2396,216523,30950,3441,16333,2,379,223,85,71,73,1431
Aysén,30704,167,27,194,30190,10704,1144,1794,0,52,32,11,9,28,246
Magallanes,61030,638,104,742,59708,8422,1805,3289,0,85,47,9,29,26,387
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4487453,48767,11615,60382,4386115,921312,38434,353859,11,7455,4158,1439,1858,2489,33826
