Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,54716,667,140,807,53620,11243,481,3442,0,17,8,6,3,12,261
Tarapacá,78833,963,118,1081,77521,9481,315,10394,0,22,15,7,0,6,222
Antofagasta,120594,1455,281,1736,118153,9621,557,6824,0,60,38,13,9,26,703
Atacama,64370,456,113,569,63271,15291,245,1746,1,44,28,12,4,38,562
Coquimbo,122681,1343,286,1629,119842,18343,413,9385,0,185,125,28,32,67,1250
Valparaíso,296273,4266,1198,5464,288661,55943,896,50202,2,309,211,21,77,134,2608
Metropolitana,1320376,21862,6041,27903,1284888,184636,8844,161561,15,1041,665,121,255,403,9477
O’Higgins,145839,1902,559,2461,142254,30287,471,14802,0,131,112,15,4,53,1326
Maule,232932,2305,496,2801,228069,58710,698,10641,0,228,200,27,1,92,2105
Ñuble,97302,872,189,1061,95222,22994,371,10177,1,134,107,7,20,59,1013
Biobío,343593,3469,672,4141,335857,54187,1180,35958,0,407,295,46,66,119,3544
Araucanía,211302,1933,568,2501,207388,33663,943,11319,2,222,105,24,93,45,1489
Los Ríos,104247,956,224,1180,102390,20322,488,6035,0,78,52,1,25,36,658
Los Lagos,190709,1896,364,2260,187285,23290,796,16331,3,86,56,11,19,12,1081
Aysén,24405,148,26,174,23977,7151,653,1786,0,16,12,3,1,10,237
Magallanes,50284,591,103,694,49205,4854,916,3296,0,37,29,0,8,16,331
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3458499,45084,11380,56464,3377645,560016,18267,353899,24,3017,2058,342,617,1128,26867
