Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,72496,718,144,862,71286,20798,1147,3441,0,14,5,9,0,7,141
Tarapacá,102831,1022,119,1141,101339,21741,607,10391,0,14,9,3,2,4,149
Antofagasta,165765,1590,297,1887,163135,24933,1501,6822,0,49,25,15,9,8,418
Atacama,101572,562,117,679,100478,38761,815,1745,0,26,17,3,6,18,265
Coquimbo,187327,1540,298,1838,184610,47796,1068,9390,0,68,41,22,5,25,532
Valparaíso,430835,4880,1225,6105,422530,108465,1943,50205,2,154,105,10,39,82,1417
Metropolitana,1756197,23516,6166,29682,1718065,299273,17615,161584,3,889,468,89,332,240,5521
O’Higgins,198214,2117,573,2690,194450,56065,955,14799,0,82,55,4,23,28,727
Maule,310961,2634,504,3138,305769,90704,3610,10642,0,186,114,51,21,58,1255
Ñuble,134695,1007,194,1201,132456,41144,825,10182,0,120,74,12,34,51,627
Biobío,454562,3871,685,4556,446840,92826,2407,35903,3,263,192,27,44,128,1953
Araucanía,266243,2158,576,2734,262093,46763,2026,11308,0,113,77,8,28,28,688
Los Ríos,131519,1088,231,1319,129375,33669,1043,6035,0,46,25,2,19,30,383
Los Lagos,225959,2062,374,2436,222404,32248,3627,16331,0,45,18,10,17,6,367
Aysén,31686,173,27,200,31318,11273,1332,1794,0,10,4,1,5,7,74
Magallanes,62224,644,105,749,61147,8938,1899,3291,0,4,1,1,2,2,100
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4633128,49582,11637,61219,4547336,975397,42420,353863,8,2083,1230,267,586,722,14617
