Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80231,736,113,849,78801,25584,1419,3438,0,3,3,0,0,1,8
Tarapacá,114771,1041,99,1140,113095,30099,934,10389,0,2,2,0,0,2,5
Antofagasta,186383,1652,189,1841,183533,34113,2462,6818,0,1,0,0,1,1,1
Atacama,120826,600,98,698,119603,53997,1958,1742,0,0,0,0,0,0,1
Coquimbo,214336,1645,240,1885,211283,65610,2447,9400,0,1,1,0,0,1,1
Valparaíso,504548,5251,1013,6264,495062,154889,3753,50212,0,3,2,1,0,2,9
Metropolitana,2006079,24830,4546,29376,1964401,422135,31555,161617,0,16,4,1,11,7,30
O’Higgins,227148,2260,433,2693,223079,73916,1684,14808,0,1,0,0,1,0,1
Maule,352409,2826,416,3242,346740,112970,4776,10641,0,0,0,0,0,0,0
Ñuble,162131,1124,160,1284,159624,57957,2074,10181,0,2,2,0,0,2,3
Biobío,519590,4089,567,4656,511516,128226,4871,35888,0,2,0,1,1,0,6
Araucanía,297802,2366,471,2837,292742,59920,4732,11314,0,1,0,0,1,1,2
Los Ríos,150117,1189,211,1400,147551,47563,1911,6033,0,2,2,0,0,0,1
Los Lagos,245556,2209,269,2478,241169,40220,4473,16327,0,1,1,0,0,1,0
Aysén,37344,195,24,219,36915,14902,2686,1794,0,0,0,0,0,0,1
Magallanes,68812,649,57,706,67474,12434,3150,3288,0,0,0,0,0,0,1
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5288125,52662,8907,61569,5192629,1334535,74885,353890,0,35,17,3,15,18,70
