Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80165,732,113,845,78800,25532,1407,3439,0,1,1,0,0,1,7
Tarapacá,114544,1036,99,1135,112911,29929,927,10389,0,18,7,3,8,11,37
Antofagasta,186232,1650,189,1839,183488,34067,2449,6818,0,16,7,0,9,11,29
Atacama,120448,594,98,692,119263,53711,1915,1741,0,26,7,7,12,19,61
Coquimbo,213942,1637,240,1877,211026,65327,2294,9401,1,20,16,1,3,13,38
Valparaíso,503802,5217,1012,6229,494734,154397,3726,50206,0,51,32,2,17,38,132
Metropolitana,2004319,24742,4540,29282,1964179,421302,31350,161600,0,132,79,10,43,69,316
O’Higgins,226977,2255,433,2688,223073,73822,1677,14808,0,10,7,1,2,8,37
Maule,352221,2817,416,3233,346852,112879,4766,10637,0,21,11,3,7,10,46
Ñuble,161956,1116,160,1276,159609,57804,2064,10179,0,15,12,0,3,13,35
Biobío,519321,4081,566,4647,511670,128089,4852,35887,0,16,10,0,6,12,56
Araucanía,297677,2358,469,2827,292925,59877,4714,11314,0,14,7,5,2,8,38
Los Ríos,150081,1187,209,1396,147648,47543,1905,6033,0,2,0,1,1,2,7
Los Lagos,245492,2207,269,2476,241340,40201,4457,16328,0,5,4,1,0,3,9
Aysén,37312,194,24,218,36904,14875,2668,1794,0,0,0,0,0,0,1
Magallanes,68749,648,57,705,67485,12397,3133,3288,0,1,0,0,1,0,8
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5283280,52471,8895,61366,5191948,1331752,74304,353862,1,348,200,34,114,218,857
