Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,64412,681,142,823,62338,16455,828,3441,0,299,121,127,51,158,1121
Tarapacá,90219,981,118,1099,87662,15071,478,10394,0,353,211,95,47,196,1332
Antofagasta,147661,1521,290,1811,143245,18483,1115,6823,1,617,314,180,123,225,2408
Atacama,88208,516,116,632,85749,30229,570,1746,0,517,241,118,158,389,1771
Coquimbo,162755,1454,296,1750,158578,36609,728,9391,2,717,446,219,52,423,2260
Valparaíso,389756,4671,1221,5892,380623,90730,1544,50208,0,964,586,49,329,431,3005
Metropolitana,1638929,22977,6139,29116,1600881,264822,14399,161558,8,2311,1323,206,782,765,7985
O’Higgins,178612,2032,571,2603,174550,46496,744,14800,1,395,273,95,27,266,1340
Maule,272746,2504,504,3008,267479,75592,1787,10640,0,558,434,42,82,309,1800
Ñuble,117010,946,193,1139,114665,32556,593,10183,1,260,209,8,43,165,960
Biobío,405232,3707,684,4391,396745,74105,1813,35903,2,841,501,84,256,360,3342
Araucanía,237760,2048,573,2621,233168,39896,1408,11313,1,368,194,30,144,124,1563
Los Ríos,116983,1018,228,1246,114586,26072,735,6035,0,234,198,10,26,178,882
Los Lagos,208128,1989,374,2363,204355,27508,3039,16326,0,292,181,43,68,123,898
Aysén,28308,161,27,188,27783,9262,966,1795,0,72,42,8,22,37,270
Magallanes,58062,617,104,721,56807,7403,1533,3292,0,102,70,8,24,38,377
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,4204824,47823,11582,59405,4109256,811289,32280,353848,16,8900,5344,1322,2234,4187,31314
