Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,60435,675,141,816,58509,14386,649,3441,0,222,102,103,17,125,1000
Tarapacá,84808,976,118,1094,82585,12112,394,10395,0,281,143,108,30,160,1018
Antofagasta,137578,1497,287,1784,133687,14943,931,6821,1,553,248,175,130,182,1935
Atacama,80120,493,115,608,77278,24975,440,1745,0,529,233,107,189,321,2193
Coquimbo,152099,1424,293,1717,147436,31710,610,9389,0,756,444,210,102,331,2829
Valparaíso,374103,4566,1219,5785,364236,84629,1387,50210,1,1182,655,154,373,427,4007
Metropolitana,1597696,22704,6119,28823,1556956,254610,13446,161549,3,3070,1760,371,939,763,11533
O’Higgins,171722,2003,568,2571,167267,42735,674,14804,1,518,335,124,59,258,1822
Maule,264213,2470,499,2969,259050,72003,1480,10643,0,554,371,80,103,176,1829
Ñuble,112445,934,192,1126,110044,30307,529,10182,0,309,191,35,83,165,1073
Biobío,390939,3666,680,4346,382095,68909,1625,35902,2,1064,534,194,336,334,3860
Araucanía,229955,2023,572,2595,225498,37968,1234,11312,0,508,291,50,167,118,1525
Los Ríos,113293,1004,228,1232,110996,24175,680,6035,1,230,122,10,98,81,828
Los Lagos,203235,1973,373,2346,199507,26213,2890,16326,0,328,184,69,75,77,934
Aysén,27135,160,27,187,26612,8694,862,1795,0,61,44,10,7,40,275
Magallanes,55874,612,104,716,54535,6680,1392,3292,0,151,61,16,74,48,488
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,4055693,47180,11537,58717,3956333,755049,29223,353841,9,10316,5718,1816,2782,3606,37149
