Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,74419,725,144,869,73095,21820,1208,3442,0,44,16,24,4,28,194
Tarapacá,105372,1031,119,1150,103745,23243,672,10390,0,50,27,0,23,31,225
Antofagasta,171812,1608,298,1906,168982,27203,1695,6821,0,133,72,14,47,51,508
Atacama,106405,571,117,688,105136,42414,996,1741,0,77,32,15,30,65,372
Coquimbo,195642,1574,298,1872,192708,52407,1353,9394,1,150,94,37,19,78,589
Valparaíso,458275,4989,1231,6220,449165,122926,2332,50202,0,434,279,19,136,244,1725
Metropolitana,1854644,23940,6180,30120,1815206,340353,20813,161595,2,1323,653,74,596,579,5057
O’Higgins,208223,2159,576,2735,204264,61330,1063,14803,0,167,118,3,46,94,740
Maule,328850,2702,507,3209,323676,99075,4007,10642,0,214,137,10,67,117,914
Ñuble,146731,1048,196,1244,144297,47276,1110,10182,0,192,103,4,85,91,641
Biobío,481348,3946,688,4634,473891,105088,2758,35893,0,341,157,26,158,150,1240
Araucanía,279998,2204,580,2784,275708,50653,3852,11319,0,170,52,15,103,43,556
Los Ríos,138619,1112,232,1344,136258,38371,1270,6035,0,105,62,9,34,68,435
Los Lagos,232324,2096,376,2472,228454,34399,3862,16332,0,77,15,11,51,13,469
Aysén,33720,180,27,207,33291,12493,1620,1794,0,35,21,11,3,16,106
Magallanes,64460,650,105,755,63270,9963,2113,3290,0,31,21,2,8,12,146
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4880884,50535,11676,62211,4791187,1089014,50724,353875,3,3543,1859,274,1410,1680,13917
