Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80360,736,113,849,78861,25687,1428,3438,0,3,3,0,0,3,9
Tarapacá,114959,1041,99,1140,113219,30242,939,10389,0,2,1,0,1,1,12
Antofagasta,186506,1655,189,1844,183519,34174,2470,6818,0,2,2,0,0,2,6
Atacama,120889,600,98,698,119582,54044,1969,1742,0,0,0,0,0,0,3
Coquimbo,214469,1651,240,1891,211237,65702,2462,9400,0,3,1,0,2,1,3
Valparaíso,504826,5259,1014,6273,494814,155088,3776,50215,0,10,9,0,1,8,28
Metropolitana,2006719,24851,4551,29402,1963207,422358,31622,161616,0,16,8,0,8,6,55
O’Higgins,227171,2261,433,2694,222878,73927,1684,14808,0,0,0,0,0,0,2
Maule,352446,2827,416,3243,346456,112988,4780,10638,0,0,0,0,0,0,1
Ñuble,162185,1125,160,1285,159520,58010,2089,10180,0,1,1,0,0,1,0
Biobío,519662,4094,568,4662,511134,128245,4878,35888,0,2,2,0,0,1,4
Araucanía,297837,2369,471,2840,292448,59933,4741,11316,0,0,0,0,0,0,3
Los Ríos,150135,1191,211,1402,147424,47570,1914,6033,0,0,0,0,0,0,0
Los Lagos,245616,2210,269,2479,240978,40241,4499,16327,0,0,0,0,0,0,5
Aysén,37351,195,24,219,36892,14909,2686,1794,0,1,1,0,0,1,1
Magallanes,68916,650,57,707,67494,12466,3168,3288,0,5,1,0,4,2,12
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5290089,52715,8914,61629,5189704,1335584,75105,353890,0,45,29,0,16,26,144
