Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,73573,721,144,865,72322,21374,1180,3441,0,31,21,9,1,19,145
Tarapacá,104375,1029,119,1148,102817,22604,646,10390,0,53,38,2,13,42,166
Antofagasta,169441,1603,298,1901,166696,26345,1622,6823,1,121,91,7,23,76,452
Atacama,104603,568,117,685,103354,41024,925,1743,0,77,25,31,21,71,380
Coquimbo,192437,1561,298,1859,189610,50566,1232,9389,0,141,109,23,9,91,534
Valparaíso,448191,4944,1228,6172,439059,117604,2172,50204,0,476,372,12,92,346,1907
Metropolitana,1825465,23803,6178,29981,1784985,327892,19779,161585,2,1614,923,65,626,1001,6617
O’Higgins,204586,2141,576,2717,200791,59213,1018,14802,0,154,113,11,30,128,630
Maule,323309,2677,506,3183,318045,96313,3930,10642,0,180,127,16,37,101,1109
Ñuble,142809,1030,195,1225,140207,45361,1010,10183,0,235,153,3,79,157,859
Biobío,474973,3927,688,4615,467193,102218,2702,35894,0,366,227,28,111,217,1686
Araucanía,276491,2185,580,2765,272107,49638,3765,11321,0,148,58,6,84,54,736
Los Ríos,136347,1107,232,1339,134022,36814,1179,6035,0,121,75,3,43,79,448
Los Lagos,229920,2083,375,2458,226247,33562,3777,16330,0,54,18,9,27,14,346
Aysén,32939,176,27,203,32498,11989,1444,1794,0,32,21,0,11,25,127
Magallanes,63750,645,105,750,62586,9626,2022,3291,0,26,21,0,5,13,145
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4803251,50200,11668,61868,4712580,1052143,48403,353867,3,3829,2392,225,1212,2434,16287
