Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,80072,731,113,844,78715,25460,1400,3439,0,3,1,1,1,2,26
Tarapacá,114252,1034,99,1133,112624,29704,917,10389,0,12,10,0,2,10,57
Antofagasta,185961,1647,189,1836,183202,33913,2424,6818,0,16,12,1,3,10,88
Atacama,119826,587,98,685,118497,53209,1856,1741,0,36,16,4,16,30,230
Coquimbo,213470,1627,240,1867,210553,64956,2209,9399,0,32,26,0,6,24,105
Valparaíso,502528,5178,1011,6189,493369,153472,3661,50205,0,119,76,9,34,80,403
Metropolitana,1999940,24651,4538,29189,1959383,418746,30861,161592,0,404,296,23,85,271,1341
O’Higgins,226459,2244,432,2676,222476,73471,1658,14808,0,51,32,4,15,31,196
Maule,351666,2805,414,3219,346278,112593,4736,10636,0,62,42,1,19,33,181
Ñuble,161523,1114,160,1274,159140,57436,2029,10179,0,46,33,1,12,36,118
Biobío,518468,4070,565,4635,510721,127584,4783,35887,0,76,48,2,26,41,296
Araucanía,297291,2341,469,2810,292581,59666,4682,11314,0,25,17,2,6,18,127
Los Ríos,150002,1182,209,1391,147601,47476,1899,6033,0,8,7,0,1,5,35
Los Lagos,245347,2205,268,2473,241226,40153,4448,16327,0,23,13,6,4,14,63
Aysén,37272,193,24,217,36859,14851,2653,1794,0,5,2,0,3,4,12
Magallanes,68648,646,57,703,67390,12324,3106,3288,0,5,3,0,2,4,31
Se desconoce región de origen,42,0,1,1,41,0,0,0,0,0,0,0,0,0,0
Total,5272767,52255,8887,61142,5180656,1325014,73322,353849,0,923,634,54,235,613,3309
