Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,54505,663,140,803,53393,11112,479,3442,0,58,27,30,1,19,285
Tarapacá,78636,959,117,1076,77324,9433,310,10394,1,44,23,9,12,10,233
Antofagasta,120053,1452,281,1733,117527,9436,541,6822,1,194,83,76,35,37,797
Atacama,63975,452,113,565,62616,15102,238,1745,1,135,55,31,49,81,829
Coquimbo,121502,1331,286,1617,118452,17933,404,9391,1,384,236,86,62,137,1479
Valparaíso,293904,4249,1198,5447,285518,55099,882,50200,3,848,456,138,254,345,3405
Metropolitana,1311888,21795,6025,27820,1274807,182784,8744,161556,15,2524,1518,301,705,681,11229
O’Higgins,144648,1888,557,2445,140547,29854,462,14804,1,445,308,77,60,178,1861
Maule,231038,2286,496,2782,225025,58028,668,10642,0,764,550,142,72,277,3284
Ñuble,96465,858,189,1047,93963,22667,368,10176,0,378,272,37,69,122,1459
Biobío,340794,3443,669,4112,331488,53320,1169,35960,4,1051,538,211,302,332,5161
Araucanía,209699,1922,568,2490,205199,33388,920,11315,0,534,326,62,146,112,2099
Los Ríos,103753,948,224,1172,101505,20095,484,6035,1,244,107,55,82,117,1061
Los Lagos,189737,1881,364,2245,185607,23093,789,16328,2,450,223,84,143,118,1814
Aysén,24240,146,26,172,23674,7074,651,1786,0,85,33,52,0,54,377
Magallanes,50028,591,103,694,48829,4792,908,3296,0,109,66,14,29,37,451
Se desconoce región de origen,43,0,2,2,42,0,0,0,0,0,0,0,0,0,0
Total,3434908,44864,11358,56222,3345516,553210,18017,353892,30,8247,4821,1405,2021,2657,35824
