Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,70697,703,143,846,69005,19822,1064,3441,0,146,76,54,16,68,695
Tarapacá,99893,999,118,1117,97589,20307,577,10393,0,202,101,69,32,128,1035
Antofagasta,160935,1557,294,1851,157400,23460,1351,6821,0,322,153,93,76,138,1446
Atacama,97118,545,116,661,95203,35870,721,1745,0,318,159,95,64,246,1162
Coquimbo,179379,1496,297,1793,175407,44288,954,9393,1,441,320,85,36,225,1956
Valparaíso,413829,4769,1223,5992,404465,100839,1779,50201,0,817,473,57,287,351,2927
Metropolitana,1702087,23230,6154,29384,1662288,283184,15967,161574,6,2240,1284,178,778,792,8685
O’Higgins,190362,2072,573,2645,185852,52900,860,14800,0,421,302,90,29,270,1654
Maule,294739,2560,504,3064,288016,84717,2751,10641,0,837,644,90,103,437,3065
Ñuble,126912,983,194,1177,124129,37575,718,10180,0,303,215,33,55,204,1300
Biobío,432951,3763,685,4448,423249,84661,2136,35913,3,930,536,124,270,388,4318
Araucanía,255439,2096,574,2670,249700,44298,1719,11312,1,531,276,37,218,185,2537
Los Ríos,126469,1050,230,1280,123682,31110,923,6034,0,233,183,14,36,175,1176
Los Lagos,219704,2016,374,2390,215336,30677,3403,16333,4,306,189,50,67,126,1375
Aysén,30532,167,27,194,29953,10615,1142,1794,0,62,49,1,12,46,312
Magallanes,60781,636,104,740,59426,8335,1771,3289,0,117,70,10,37,40,428
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,4461869,48642,11612,60254,4360741,912658,37836,353864,15,8226,5030,1080,2116,3819,34071
