Region,Casos totales acumulados,Fallecidos confirmados totales,Fallecidos sospechosos probables u otros totales,Fallecidos totales,Casos confirmados recuperados,Casos confirmados por antigeno,Casos con sospecha de reinfeccion,Casos probables acumulados,Casos activos probables,Casos nuevos totales,Casos nuevos con sintomas,Casos nuevos sin sintomas*,Casos nuevos reportados por laboratorio,Casos nuevos confirmados por antigeno,Casos activos confirmados
Arica y Parinacota,78929,743,144,887,77621,24670,1336,3439,0,32,27,4,1,23,115
Tarapacá,112280,1041,119,1160,110654,28304,794,10389,0,73,36,15,22,47,177
Antofagasta,180501,1635,300,1935,177711,30924,2078,6820,0,145,83,12,50,66,358
Atacama,113577,584,120,704,112206,48076,1293,1741,0,147,70,24,53,119,405
Coquimbo,206171,1616,300,1916,203180,59238,1754,9400,0,233,184,23,26,153,492
Valparaíso,480263,5136,1232,6368,471363,137286,2881,50208,0,439,316,29,94,299,1052
Metropolitana,1922954,24369,6195,30564,1883843,373008,24531,161593,0,1339,784,90,465,657,3023
O’Higgins,216624,2225,577,2802,212912,66384,1264,14799,0,114,94,6,14,70,271
Maule,340000,2784,507,3291,334975,105283,4311,10644,0,192,120,14,58,96,455
Ñuble,154092,1098,197,1295,151852,51406,1429,10181,0,126,72,4,50,81,291
Biobío,499309,4059,691,4750,491875,115018,3522,35894,0,301,165,25,111,175,791
Araucanía,287975,2282,581,2863,283556,53889,4070,11317,1,207,117,29,61,90,400
Los Ríos,144681,1153,233,1386,142400,42922,1562,6034,0,64,50,2,12,56,205
Los Lagos,239070,2153,376,2529,235268,37043,4110,16328,0,78,33,10,35,28,192
Aysén,35263,187,27,214,34862,13502,1950,1794,0,26,17,7,2,16,51
Magallanes,66842,665,106,771,65688,11216,2612,3288,0,25,12,2,11,10,51
Se desconoce región de origen,42,0,2,2,41,0,0,0,0,0,0,0,0,0,0
Total,5078573,51730,11707,63437,4990007,1198169,59497,353869,1,3541,2180,296,1065,1986,8329
